RT,R
2.404966702431968,1.0
2.674966702431968,0.0
1.344966702431968,1.0
2.964966702431968,1.0
1.9649667024319681,1.0
4.084966702431968,0.0
1.384966702431968,1.0
1.364966702431968,0.0
1.514966702431968,1.0
3.814966702431968,0.0
3.804966702431968,0.0
1.554966702431968,1.0
3.354966702431968,0.0
2.074966702431968,0.0
1.634966702431968,1.0
1.354966702431968,1.0
1.7549667024319682,0.0
1.204966702431968,0.0
2.364966702431968,1.0
2.184966702431968,0.0
1.314966702431968,1.0
1.494966702431968,0.0
2.074966702431968,1.0
0.9949667024319679,1.0
1.564966702431968,0.0
2.574966702431968,0.0
1.274966702431968,1.0
4.0749667024319685,0.0
1.814966702431968,1.0
2.0249667024319677,0.0
2.2749667024319677,0.0
0.844966702431968,1.0
1.344966702431968,0.0
3.7849667024319684,0.0
3.7449667024319684,0.0
1.1849667024319679,1.0
2.314966702431968,0.0
2.1249667024319683,0.0
1.294966702431968,1.0
2.034966702431968,0.0
1.344966702431968,0.0
1.294966702431968,1.0
1.924966702431968,0.0
1.564966702431968,0.0
2.154966702431968,0.0
1.834966702431968,0.0
1.494966702431968,0.0
2.504966702431968,0.0
1.4349667024319679,1.0
1.384966702431968,0.0
1.6949667024319681,0.0
3.254966702431968,1.0
2.354966702431968,0.0
1.224966702431968,0.0
2.364966702431968,1.0
1.874966702431968,0.0
2.9549667024319684,0.0
1.234966702431968,0.0
1.234966702431968,0.0
1.584966702431968,1.0
1.314966702431968,0.0
1.4649667024319681,0.0
1.624966702431968,0.0
3.214966702431968,1.0
1.6949667024319681,0.0
2.224966702431968,0.0
1.304966702431968,1.0
2.514966702431968,0.0
1.884966702431968,0.0
1.4449667024319681,0.0
1.114966702431968,1.0
1.534966702431968,0.0
1.144966702431968,1.0
1.9449667024319681,0.0
1.744966702431968,0.0
1.554966702431968,1.0
1.294966702431968,0.0
1.604966702431968,1.0
0.914966702431968,1.0
2.114966702431968,1.0
3.0249667024319677,0.0
4.224966702431968,0.0
2.344966702431968,1.0
4.934966702431968,1.0
1.624966702431968,0.0
2.9049667024319676,0.0
2.004966702431968,0.0
0.934966702431968,1.0
2.7049667024319684,0.0
2.714966702431968,0.0
1.844966702431968,1.0
1.604966702431968,0.0
2.784966702431968,0.0
2.4549667024319684,1.0
2.284966702431968,0.0
1.924966702431968,1.0
3.6249667024319683,0.0
1.344966702431968,1.0
2.264966702431968,0.0
1.124966702431968,1.0
0.904966702431968,1.0
1.274966702431968,1.0
2.494966702431968,1.0
5.304966702431968,1.0
3.1949667024319677,0.0
1.004966702431968,1.0
2.264966702431968,1.0
2.0849667024319682,1.0
2.814966702431968,0.0
1.094966702431968,1.0
1.764966702431968,0.0
1.904966702431968,1.0
1.924966702431968,0.0
0.984966702431968,1.0
2.4849667024319677,0.0
0.894966702431968,1.0
2.554966702431968,0.0
1.854966702431968,0.0
1.974966702431968,1.0
1.9549667024319681,0.0
5.714966702431968,0.0
2.6249667024319683,1.0
2.974966702431968,1.0
3.8649667024319685,0.0
1.404966702431968,0.0
1.784966702431968,1.0
4.244966702431968,1.0
2.324966702431968,1.0
4.874966702431968,0.0
1.674966702431968,0.0
1.564966702431968,0.0
1.334966702431968,0.0
1.034966702431968,1.0
1.004966702431968,1.0
1.554966702431968,0.0
2.074966702431968,0.0
3.174966702431968,0.0
1.554966702431968,0.0
2.354966702431968,0.0
3.6649667024319683,1.0
1.304966702431968,1.0
1.274966702431968,1.0
1.574966702431968,0.0
2.144966702431968,0.0
0.964966702431968,1.0
1.654966702431968,0.0
1.364966702431968,0.0
1.004966702431968,1.0
1.7149667024319681,0.0
3.564966702431968,0.0
3.9449667024319677,0.0
1.884966702431968,0.0
1.924966702431968,0.0
4.254966702431968,0.0
1.124966702431968,0.0
2.424966702431968,1.0
2.654966702431968,0.0
3.854966702431968,1.0
1.564966702431968,0.0
2.324966702431968,0.0
1.354966702431968,1.0
1.904966702431968,0.0
4.314966702431968,0.0
1.704966702431968,0.0
2.1649667024319683,0.0
0.984966702431968,1.0
1.544966702431968,1.0
3.2849667024319684,1.0
1.644966702431968,0.0
1.544966702431968,1.0
1.674966702431968,0.0
2.724966702431968,0.0
1.124966702431968,1.0
3.4049667024319676,1.0
1.574966702431968,0.0
1.374966702431968,1.0
1.804966702431968,1.0
1.7549667024319682,1.0
1.064966702431968,1.0
3.2849667024319684,1.0
1.284966702431968,0.0
1.854966702431968,0.0
1.584966702431968,1.0
2.254966702431968,1.0
1.164966702431968,1.0
2.1649667024319683,0.0
0.904966702431968,1.0
1.404966702431968,1.0
1.9549667024319681,0.0
1.574966702431968,1.0
1.4849667024319682,1.0
3.424966702431968,0.0
1.114966702431968,1.0
1.014966702431968,1.0
1.374966702431968,0.0
1.874966702431968,0.0
5.044966702431968,1.0
2.594966702431968,0.0
1.154966702431968,1.0
1.624966702431968,0.0
1.884966702431968,0.0
2.554966702431968,0.0
1.124966702431968,1.0
1.4649667024319681,1.0
1.7549667024319682,0.0
2.9449667024319677,0.0
1.6949667024319681,0.0
2.104966702431968,0.0
1.084966702431968,1.0
1.454966702431968,1.0
1.104966702431968,1.0
0.944966702431968,1.0
6.4949667024319675,0.0
3.594966702431968,0.0
2.9849667024319677,0.0
1.764966702431968,0.0
2.254966702431968,0.0
1.554966702431968,1.0
3.004966702431968,0.0
3.8349667024319682,0.0
1.524966702431968,0.0
1.284966702431968,0.0
1.984966702431968,0.0
1.564966702431968,0.0
1.294966702431968,0.0
2.7749667024319677,0.0
1.124966702431968,1.0
1.334966702431968,0.0
1.614966702431968,0.0
1.364966702431968,0.0
6.684966702431968,0.0
2.474966702431968,0.0
1.4149667024319679,1.0
2.244966702431968,1.0
2.3749667024319683,1.0
2.434966702431968,0.0
2.034966702431968,0.0
1.134966702431968,1.0
3.7349667024319677,0.0
1.254966702431968,0.0
1.9449667024319681,0.0
1.784966702431968,1.0
1.774966702431968,0.0
4.494966702431968,1.0
1.364966702431968,0.0
2.404966702431968,0.0
2.344966702431968,0.0
1.094966702431968,0.0
2.654966702431968,0.0
2.014966702431968,1.0
2.544966702431968,1.0
2.844966702431968,1.0
1.3949667024319679,0.0
2.2349667024319677,0.0
2.2049667024319684,0.0
1.024966702431968,1.0
1.4849667024319682,1.0
1.604966702431968,0.0
4.484966702431968,1.0
1.524966702431968,0.0
2.884966702431968,0.0
4.524966702431968,0.0
1.314966702431968,1.0
2.394966702431968,0.0
1.164966702431968,1.0
3.514966702431968,0.0
1.404966702431968,0.0
3.854966702431968,0.0
2.474966702431968,0.0
2.6249667024319683,0.0
1.364966702431968,1.0
3.5849667024319682,1.0
1.004966702431968,1.0
2.394966702431968,1.0
1.644966702431968,0.0
1.314966702431968,1.0
2.004966702431968,1.0
2.014966702431968,1.0
2.614966702431968,0.0
4.184966702431968,0.0
3.1149667024319685,0.0
0.964966702431968,1.0
1.864966702431968,0.0
1.644966702431968,0.0
3.2749667024319677,0.0
1.054966702431968,1.0
1.314966702431968,1.0
2.0249667024319677,0.0
1.1849667024319679,1.0
3.764966702431968,0.0
2.924966702431968,0.0
2.444966702431968,0.0
2.194966702431968,1.0
1.5049667024319682,1.0
1.124966702431968,0.0
3.7049667024319684,1.0
3.924966702431968,0.0
1.244966702431968,1.0
3.5249667024319677,1.0
2.6649667024319683,0.0
1.604966702431968,0.0
1.834966702431968,0.0
1.044966702431968,1.0
1.174966702431968,1.0
2.7749667024319677,0.0
3.424966702431968,0.0
2.354966702431968,0.0
2.154966702431968,1.0
3.004966702431968,1.0
2.444966702431968,0.0
1.7149667024319681,0.0
2.314966702431968,0.0
0.934966702431968,1.0
1.6949667024319681,1.0
7.174966702431968,0.0
0.964966702431968,1.0
1.344966702431968,1.0
1.064966702431968,1.0
1.364966702431968,0.0
1.024966702431968,1.0
2.444966702431968,0.0
1.4649667024319681,1.0
2.314966702431968,0.0
2.1249667024319683,0.0
0.974966702431968,1.0
1.874966702431968,0.0
2.074966702431968,0.0
3.354966702431968,0.0
1.354966702431968,0.0
1.674966702431968,0.0
1.4649667024319681,1.0
1.4449667024319681,1.0
3.714966702431968,0.0
1.934966702431968,0.0
2.534966702431968,0.0
1.284966702431968,1.0
1.004966702431968,1.0
1.294966702431968,1.0
1.1849667024319679,0.0
0.974966702431968,1.0
4.644966702431968,0.0
2.9449667024319677,0.0
1.864966702431968,0.0
3.2049667024319684,0.0
1.534966702431968,1.0
2.9049667024319676,0.0
1.644966702431968,0.0
1.4149667024319679,1.0
1.4649667024319681,0.0
1.524966702431968,0.0
3.764966702431968,1.0
1.934966702431968,0.0
1.834966702431968,0.0
1.014966702431968,1.0
1.074966702431968,0.0
1.864966702431968,0.0
4.974966702431968,1.0
2.304966702431968,0.0
4.594966702431968,1.0
0.944966702431968,1.0
2.9949667024319684,0.0
3.2849667024319684,0.0
3.5349667024319684,0.0
1.054966702431968,1.0
2.044966702431968,0.0
2.094966702431968,0.0
1.7149667024319681,0.0
1.094966702431968,1.0
1.7149667024319681,0.0
2.444966702431968,0.0
2.4149667024319683,0.0
1.914966702431968,1.0
1.294966702431968,0.0
2.1649667024319683,0.0
1.6849667024319679,0.0
3.7749667024319677,0.0
2.764966702431968,0.0
2.544966702431968,1.0
2.1249667024319683,0.0
2.404966702431968,0.0
1.544966702431968,0.0
1.674966702431968,1.0
1.674966702431968,0.0
4.554966702431968,0.0
4.914966702431967,0.0
1.454966702431968,0.0
1.354966702431968,1.0
1.304966702431968,0.0
2.044966702431968,0.0
1.1849667024319679,1.0
2.134966702431968,0.0
2.4549667024319684,0.0
4.124966702431968,1.0
3.764966702431968,0.0
1.084966702431968,1.0
2.0249667024319677,0.0
2.5249667024319677,1.0
1.384966702431968,0.0
1.494966702431968,0.0
4.9549667024319675,0.0
1.024966702431968,1.0
2.494966702431968,1.0
1.234966702431968,0.0
1.104966702431968,1.0
2.114966702431968,1.0
3.214966702431968,0.0
1.974966702431968,1.0
2.894966702431968,0.0
0.9949667024319679,1.0
0.9949667024319679,1.0
4.3249667024319685,1.0
1.854966702431968,1.0
1.7149667024319681,1.0
2.384966702431968,0.0
2.514966702431968,1.0
1.544966702431968,0.0
2.494966702431968,1.0
2.744966702431968,1.0
2.9449667024319677,0.0
2.014966702431968,1.0
2.284966702431968,1.0
2.9849667024319677,0.0
1.534966702431968,1.0
1.984966702431968,1.0
1.384966702431968,0.0
3.5849667024319682,1.0
1.794966702431968,0.0
1.544966702431968,0.0
2.014966702431968,1.0
2.644966702431968,1.0
4.924966702431968,0.0
4.754966702431968,0.0
1.994966702431968,0.0
5.014966702431968,1.0
2.5249667024319677,0.0
4.714966702431968,0.0
0.934966702431968,1.0
1.294966702431968,0.0
3.9049667024319676,0.0
3.0249667024319677,0.0
1.204966702431968,1.0
1.554966702431968,1.0
3.2049667024319684,1.0
1.774966702431968,0.0
2.724966702431968,0.0
2.014966702431968,1.0
1.614966702431968,0.0
1.4349667024319679,0.0
1.104966702431968,1.0
3.2749667024319677,1.0
3.104966702431968,0.0
3.6549667024319676,0.0
1.374966702431968,0.0
5.424966702431968,0.0
2.254966702431968,0.0
1.014966702431968,1.0
1.934966702431968,0.0
1.004966702431968,1.0
3.394966702431968,0.0
1.724966702431968,0.0
3.4049667024319676,0.0
2.424966702431968,1.0
5.294966702431968,1.0
2.754966702431968,0.0
2.674966702431968,0.0
1.744966702431968,0.0
3.644966702431968,0.0
1.554966702431968,0.0
1.564966702431968,1.0
1.404966702431968,0.0
0.9949667024319679,1.0
1.104966702431968,1.0
3.7849667024319684,0.0
1.054966702431968,1.0
0.954966702431968,1.0
1.274966702431968,1.0
1.7149667024319681,0.0
3.724966702431968,1.0
1.7149667024319681,0.0
2.014966702431968,1.0
1.584966702431968,1.0
1.4849667024319682,0.0
2.6249667024319683,0.0
3.2449667024319684,0.0
1.874966702431968,1.0
1.474966702431968,1.0
1.4849667024319682,0.0
1.164966702431968,0.0
1.1949667024319681,1.0
1.854966702431968,1.0
4.264966702431968,0.0
1.634966702431968,0.0
1.354966702431968,1.0
1.594966702431968,0.0
1.514966702431968,0.0
3.434966702431968,0.0
1.334966702431968,0.0
1.284966702431968,0.0
2.714966702431968,0.0
3.354966702431968,1.0
2.044966702431968,1.0
2.114966702431968,1.0
1.034966702431968,1.0
3.3349667024319682,0.0
2.494966702431968,0.0
1.284966702431968,0.0
3.514966702431968,0.0
1.934966702431968,0.0
2.494966702431968,1.0
1.884966702431968,1.0
1.224966702431968,1.0
1.064966702431968,0.0
