RT,R
4.862540844567845,0.0
10.002540844567845,0.0
7.812540844567845,0.0
1.1725408445678445,0.0
5.6825408445678445,0.0
8.742540844567845,0.0
1.5825408445678444,0.0
2.6725408445678447,1.0
4.062540844567844,0.0
5.092540844567845,0.0
3.8525408445678444,0.0
2.3125408445678444,0.0
8.532540844567844,0.0
2.3225408445678446,0.0
8.232540844567845,1.0
2.952540844567845,0.0
9.162540844567845,0.0
3.0125408445678445,0.0
3.5125408445678445,1.0
3.4325408445678445,0.0
2.6225408445678444,0.0
9.212540844567846,0.0
2.0325408445678446,0.0
5.832540844567845,0.0
1.3025408445678446,0.0
15.182540844567844,0.0
5.852540844567844,0.0
9.932540844567844,0.0
8.632540844567844,0.0
6.172540844567845,0.0
6.282540844567845,0.0
2.4825408445678443,0.0
8.282540844567844,0.0
8.802540844567845,0.0
15.672540844567845,0.0
6.022540844567845,0.0
11.972540844567845,0.0
10.572540844567845,0.0
6.402540844567845,0.0
2.4925408445678445,0.0
2.0325408445678446,0.0
6.102540844567844,0.0
5.142540844567844,1.0
5.142540844567844,0.0
2.5125408445678445,1.0
9.882540844567846,0.0
3.1025408445678444,0.0
4.9325408445678445,0.0
7.492540844567845,0.0
1.1125408445678444,0.0
3.2325408445678443,0.0
6.592540844567845,0.0
14.892540844567845,0.0
11.412540844567845,0.0
5.302540844567845,0.0
4.532540844567844,0.0
2.702540844567845,0.0
2.7225408445678445,0.0
2.912540844567845,0.0
3.7325408445678443,0.0
3.542540844567845,1.0
2.1025408445678444,0.0
4.622540844567845,0.0
4.142540844567844,0.0
15.672540844567845,0.0
7.0125408445678445,0.0
4.902540844567845,0.0
10.472540844567845,0.0
2.0225408445678443,0.0
3.5225408445678443,0.0
15.672540844567845,0.0
11.302540844567845,0.0
5.1825408445678445,1.0
1.3625408445678446,0.0
1.8525408445678444,0.0
4.652540844567844,0.0
2.612540844567844,0.0
7.612540844567845,0.0
15.672540844567845,0.0
3.952540844567845,0.0
3.242540844567844,1.0
2.2225408445678445,0.0
2.0825408445678444,0.0
2.6525408445678442,0.0
2.7325408445678443,0.0
12.952540844567846,0.0
1.9725408445678445,0.0
2.8525408445678444,0.0
2.8025408445678446,0.0
13.972540844567845,0.0
3.032540844567844,0.0
3.372540844567845,0.0
8.352540844567844,0.0
13.382540844567846,0.0
5.982540844567845,0.0
5.692540844567845,0.0
6.402540844567845,0.0
2.742540844567844,0.0
3.072540844567844,0.0
4.242540844567845,0.0
2.7525408445678448,0.0
1.6725408445678445,0.0
2.7625408445678445,0.0
2.822540844567844,0.0
4.042540844567845,0.0
10.612540844567844,0.0
3.6925408445678443,0.0
3.4625408445678447,0.0
4.802540844567845,0.0
1.9725408445678445,1.0
4.112540844567844,0.0
6.2625408445678445,1.0
6.542540844567845,0.0
3.0025408445678448,0.0
5.152540844567845,0.0
3.042540844567845,0.0
2.872540844567845,0.0
8.452540844567844,0.0
4.812540844567844,1.0
3.3525408445678444,1.0
4.6825408445678445,0.0
3.822540844567844,0.0
2.5525408445678446,0.0
8.552540844567844,0.0
2.362540844567844,0.0
3.9025408445678442,0.0
1.6525408445678444,0.0
8.352540844567844,0.0
2.1525408445678442,0.0
3.1725408445678447,1.0
15.672540844567845,0.0
1.4925408445678445,0.0
8.782540844567844,0.0
10.382540844567846,0.0
9.612540844567844,1.0
3.7125408445678447,0.0
14.862540844567844,1.0
3.612540844567844,0.0
2.832540844567845,1.0
4.292540844567845,0.0
15.672540844567845,0.0
1.6125408445678446,1.0
6.902540844567845,0.0
6.612540844567845,1.0
8.032540844567844,0.0
3.332540844567845,0.0
6.072540844567845,0.0
5.232540844567845,0.0
6.272540844567845,0.0
2.4225408445678447,1.0
5.812540844567844,0.0
15.672540844567845,1.0
4.842540844567845,0.0
3.4025408445678442,0.0
10.962540844567846,0.0
15.672540844567845,0.0
15.672540844567845,0.0
5.622540844567845,0.0
4.482540844567844,0.0
5.142540844567844,0.0
8.512540844567845,0.0
4.562540844567844,0.0
1.8925408445678444,0.0
10.032540844567844,0.0
13.572540844567845,0.0
6.192540844567845,0.0
11.742540844567845,0.0
6.962540844567845,0.0
1.7725408445678446,1.0
15.672540844567845,0.0
5.642540844567844,0.0
4.462540844567845,0.0
3.7125408445678447,0.0
8.282540844567844,0.0
15.672540844567845,0.0
6.082540844567845,0.0
4.842540844567845,1.0
6.362540844567845,0.0
5.322540844567845,0.0
4.2225408445678445,0.0
4.232540844567844,0.0
2.3825408445678447,0.0
2.4025408445678442,0.0
3.822540844567844,1.0
4.282540844567844,0.0
3.242540844567844,1.0
2.4725408445678445,0.0
2.6625408445678445,0.0
6.422540844567845,0.0
2.9325408445678445,0.0
11.642540844567845,0.0
7.982540844567845,0.0
4.9725408445678445,0.0
4.172540844567845,0.0
1.9525408445678445,0.0
11.002540844567845,0.0
5.0125408445678445,0.0
1.7325408445678445,0.0
4.412540844567845,0.0
2.952540844567845,0.0
5.072540844567845,0.0
2.4925408445678445,0.0
3.8525408445678444,0.0
5.962540844567845,0.0
6.482540844567845,0.0
15.672540844567845,0.0
7.362540844567845,0.0
4.812540844567844,0.0
3.8925408445678444,0.0
11.642540844567845,0.0
7.832540844567845,0.0
4.172540844567845,0.0
5.252540844567845,1.0
13.982540844567845,0.0
7.172540844567845,0.0
8.272540844567844,1.0
1.5325408445678446,0.0
5.742540844567845,1.0
5.632540844567845,0.0
8.142540844567844,0.0
10.392540844567845,0.0
14.742540844567845,0.0
9.502540844567845,0.0
7.892540844567844,0.0
