RT,R
1.21,1.0
1.62,0.0
1.26,0.0
5.21,0.0
4.5200000000000005,1.0
5.04,0.0
1.73,0.0
2.16,1.0
0.91,0.0
0.47000000000000003,0.0
6.25,0.0
2.79,0.0
1.22,0.0
1.0,1.0
1.57,1.0
0.71,1.0
5.71,0.0
2.11,0.0
4.07,0.0
2.17,0.0
7.9,0.0
1.73,1.0
7.72,1.0
1.44,0.0
8.0,1.0
1.2,1.0
2.3000000000000003,0.0
2.34,1.0
4.65,0.0
0.72,1.0
1.85,1.0
5.71,0.0
3.71,0.0
2.2800000000000002,0.0
2.0,1.0
3.0700000000000003,1.0
3.0100000000000002,0.0
0.99,1.0
3.39,0.0
3.25,1.0
8.0,0.0
8.0,0.0
1.96,0.0
4.17,0.0
4.0600000000000005,0.0
1.74,1.0
7.21,0.0
6.58,0.0
2.88,0.0
4.26,0.0
2.37,0.0
1.92,0.0
2.69,0.0
4.44,1.0
3.0700000000000003,0.0
0.67,0.0
1.21,1.0
3.5300000000000002,0.0
1.7,0.0
1.25,1.0
1.05,0.0
5.8500000000000005,0.0
0.89,0.0
6.0200000000000005,1.0
5.79,0.0
2.73,0.0
6.29,0.0
1.97,0.0
6.46,0.0
1.78,0.0
8.0,0.0
7.55,0.0
0.77,0.0
2.69,0.0
5.79,1.0
4.7,0.0
2.85,0.0
1.21,0.0
3.16,0.0
3.12,0.0
1.59,1.0
1.1400000000000001,1.0
3.97,1.0
2.0300000000000002,0.0
1.49,0.0
3.44,0.0
3.3200000000000003,0.0
2.15,1.0
0.92,0.0
1.26,0.0
4.49,0.0
4.28,1.0
7.3,0.0
8.0,0.0
0.74,0.0
1.3900000000000001,0.0
2.65,1.0
3.0300000000000002,1.0
3.5700000000000003,0.0
2.54,0.0
4.42,1.0
5.61,1.0
0.6900000000000001,0.0
2.32,1.0
6.13,0.0
3.87,0.0
6.8500000000000005,0.0
2.7,0.0
2.89,0.0
3.0700000000000003,1.0
3.06,0.0
5.22,0.0
4.75,0.0
2.11,0.0
6.0600000000000005,0.0
3.44,1.0
2.11,1.0
1.96,0.0
3.58,1.0
6.84,0.0
4.5600000000000005,0.0
1.96,0.0
3.5300000000000002,0.0
8.0,1.0
3.5500000000000003,1.0
4.07,1.0
1.04,0.0
2.02,0.0
4.14,0.0
3.34,0.0
1.25,0.0
5.12,0.0
6.51,0.0
7.82,0.0
3.61,1.0
3.3000000000000003,0.0
8.0,1.0
0.96,0.0
2.04,0.0
5.0200000000000005,1.0
3.2,1.0
4.64,1.0
0.48,0.0
2.2800000000000002,0.0
8.0,0.0
1.69,1.0
5.32,0.0
1.6,0.0
8.0,0.0
2.74,0.0
2.61,0.0
8.0,1.0
3.88,0.0
4.01,0.0
2.22,0.0
1.73,0.0
2.5,0.0
5.74,1.0
3.35,0.0
1.92,0.0
1.75,0.0
1.94,0.0
3.3200000000000003,0.0
4.64,0.0
0.99,0.0
7.53,0.0
4.99,0.0
4.95,1.0
2.84,1.0
2.56,0.0
1.75,0.0
5.71,0.0
5.73,1.0
4.61,0.0
1.96,1.0
2.65,0.0
