RT,R
2.2120012027793816,0.0
3.5620012027793817,0.0
9.092001202779382,0.0
7.272001202779382,0.0
4.282001202779382,0.0
12.192001202779382,0.0
6.932001202779382,0.0
3.9020012027793816,0.0
3.2020012027793814,0.0
2.412001202779382,0.0
6.532001202779382,1.0
2.162001202779382,0.0
2.2520012027793817,0.0
4.152001202779381,0.0
3.6720012027793816,0.0
8.662001202779381,0.0
3.0720012027793815,0.0
5.222001202779381,1.0
16.26200120277938,0.0
5.992001202779381,0.0
4.662001202779382,0.0
2.3320012027793817,0.0
1.6920012027793816,0.0
3.0820012027793817,0.0
2.3620012027793815,0.0
3.2120012027793816,0.0
3.2120012027793816,0.0
7.762001202779382,0.0
3.1220012027793818,0.0
3.1720012027793816,0.0
2.2320012027793816,0.0
3.2320012027793816,1.0
9.202001202779382,0.0
6.7520012027793825,0.0
4.772001202779382,0.0
4.252001202779382,0.0
4.002001202779382,0.0
2.742001202779382,0.0
4.352001202779382,0.0
2.742001202779382,1.0
6.182001202779382,0.0
5.9220012027793825,0.0
2.202001202779382,0.0
2.4020012027793816,1.0
2.4820012027793816,0.0
6.012001202779382,0.0
5.862001202779382,1.0
8.392001202779381,0.0
4.062001202779381,0.0
2.6020012027793813,0.0
2.1720012027793816,1.0
2.5120012027793814,0.0
6.962001202779382,0.0
14.83200120277938,0.0
3.5820012027793817,1.0
7.1720012027793825,0.0
7.152001202779381,1.0
1.9520012027793816,0.0
2.5120012027793814,0.0
2.9720012027793814,1.0
2.3920012027793813,0.0
4.562001202779381,0.0
5.562001202779381,1.0
1.7720012027793817,0.0
5.522001202779382,1.0
4.792001202779382,0.0
2.2120012027793816,1.0
3.3920012027793818,0.0
2.4720012027793814,0.0
3.2120012027793816,0.0
7.122001202779382,0.0
6.772001202779382,0.0
4.452001202779382,0.0
10.032001202779382,1.0
2.8320012027793817,1.0
4.212001202779382,1.0
2.8520012027793813,0.0
2.5620012027793813,0.0
5.272001202779382,0.0
7.8820012027793815,0.0
3.4920012027793814,0.0
4.492001202779381,0.0
2.5120012027793814,0.0
1.9720012027793816,0.0
4.822001202779381,0.0
4.6320012027793815,1.0
2.3520012027793813,1.0
6.682001202779382,0.0
2.8220012027793815,0.0
8.142001202779381,0.0
7.822001202779381,0.0
2.9420012027793816,0.0
3.5920012027793815,1.0
8.862001202779382,0.0
7.112001202779382,0.0
4.192001202779382,0.0
2.0320012027793815,0.0
3.3220012027793815,0.0
4.982001202779381,0.0
2.1920012027793816,0.0
2.5020012027793817,0.0
1.3720012027793815,1.0
5.432001202779382,0.0
3.8720012027793818,1.0
3.6320012027793815,0.0
3.8420012027793815,0.0
11.232001202779381,1.0
2.1520012027793816,0.0
4.902001202779381,1.0
4.002001202779382,0.0
7.102001202779382,1.0
1.9020012027793816,0.0
4.682001202779382,0.0
11.972001202779381,0.0
6.562001202779381,1.0
3.162001202779382,0.0
4.532001202779382,1.0
9.542001202779382,0.0
7.652001202779381,0.0
5.572001202779381,1.0
