RT1,R
3.996406786,0.0
2.156406786,0.0
6.856406786,1.0
3.466406786,0.0
4.296406786,0.0
1.586406786,0.0
4.386406786,0.0
2.966406786,1.0
3.996406786,0.0
3.446406786,1.0
6.156406786,0.0
4.326406786,0.0
3.136406786,0.0
6.336406786,0.0
4.636406786,0.0
4.226406786,0.0
4.936406786,1.0
3.606406786,0.0
4.5864067859999995,0.0
1.626406786,0.0
1.456406786,0.0
1.9664067859999999,1.0
1.586406786,0.0
2.146406786,0.0
1.9664067859999999,0.0
2.976406786,0.0
3.226406786,0.0
4.976406786,0.0
1.8064067860000002,1.0
3.1164067859999998,0.0
2.996406786,0.0
3.5964067859999997,0.0
0.976406786,0.0
2.836406786,0.0
7.246406786,1.0
7.026406786,0.0
1.406406786,1.0
1.976406786,0.0
3.376406786,0.0
5.276406786,1.0
2.626406786,0.0
1.566406786,0.0
2.046406786,1.0
3.436406786,1.0
6.756406786,0.0
3.736406786,1.0
2.196406786,0.0
4.136406786,0.0
1.416406786,0.0
1.086406786,0.0
2.426406786,0.0
1.086406786,0.0
1.936406786,0.0
1.7564067859999999,0.0
4.086406786,1.0
5.196406786,0.0
3.456406786,0.0
3.666406786,0.0
5.016406786,0.0
3.196406786,0.0
1.816406786,0.0
7.296406786,0.0
2.436406786,0.0
3.476406786,0.0
2.116406786,0.0
4.276406786,0.0
5.306406786,1.0
6.006406786,0.0
1.4864067859999999,0.0
1.8664067860000002,0.0
3.586406786,1.0
2.126406786,0.0
3.446406786,0.0
4.256406786,0.0
3.756406786,1.0
2.266406786,1.0
4.726406786,0.0
3.066406786,0.0
6.286406786,0.0
4.156406786,0.0
2.016406786,1.0
2.316406786,0.0
3.0964067859999997,0.0
2.486406786,1.0
1.376406786,1.0
7.956406786,0.0
2.726406786,0.0
4.916406786,1.0
7.606406786,1.0
5.566406786,0.0
4.766406786,0.0
3.146406786,0.0
2.066406786,1.0
4.866406786,0.0
2.466406786,1.0
6.346406786,0.0
6.286406786,0.0
3.156406786,1.0
7.736406786,1.0
2.786406786,0.0
2.056406786,0.0
2.166406786,0.0
2.286406786,0.0
1.456406786,0.0
7.096406786,1.0
3.276406786,0.0
1.5764067860000002,0.0
1.726406786,0.0
4.226406786,1.0
1.376406786,0.0
4.476406786,1.0
3.006406786,0.0
4.046406786,0.0
1.816406786,0.0
4.366406786,0.0
3.646406786,1.0
1.5364067860000001,0.0
2.446406786,1.0
2.466406786,1.0
4.156406786,0.0
1.686406786,0.0
6.876406786,0.0
3.876406786,0.0
2.176406786,0.0
1.456406786,0.0
2.266406786,1.0
1.346406786,1.0
1.9864067859999999,0.0
4.606406786,1.0
1.586406786,0.0
3.166406786,0.0
5.616406786,0.0
4.986406786,0.0
4.186406786,0.0
2.1364067860000002,0.0
3.156406786,0.0
3.896406786,0.0
2.586406786,0.0
2.766406786,0.0
3.666406786,0.0
5.396406786,1.0
7.326406786,0.0
1.976406786,0.0
2.486406786,0.0
2.1364067860000002,0.0
7.786406786,0.0
2.916406786,0.0
5.106406786,0.0
6.656406786,0.0
5.886406786,0.0
6.706406786,0.0
2.756406786,0.0
2.296406786,0.0
1.2564067859999999,0.0
3.486406786,0.0
4.226406786,1.0
7.856406786,0.0
1.666406786,1.0
