,RT1,R,RT_o,R_o
0,1.6371136580607337,0.0,3.04,1
1,6.827113658060735,0.0,1.473,0
2,2.4971136580607336,1.0,2.048,0
3,1.8171136580607339,0.0,0.801,0
4,3.4371136580607335,0.0,3.69,0
5,2.487113658060734,0.0,3.365,0
6,4.367113658060734,0.0,6.24,0
7,2.7671136580607336,0.0,3.722,0
8,1.6671136580607337,0.0,2.756,0
9,1.8471136580607337,1.0,3.482,0
10,6.937113658060734,1.0,3.264,0
11,1.627113658060734,0.0,2.974,0
12,2.0771136580607337,0.0,1.84,0
13,3.2871136580607336,0.0,1.731,0
14,6.927113658060734,0.0,2.707,0
15,3.1971136580607338,0.0,1.935,0
16,3.0171136580607336,0.0,2.732,0
17,3.507113658060734,0.0,5.265,1
18,7.827113658060735,0.0,6.888,1
19,2.627113658060734,0.0,4.547,1
20,6.7071136580607345,0.0,7.389,1
21,2.9071136580607337,1.0,2.252,0
22,5.697113658060734,0.0,2.973,0
23,2.3471136580607337,0.0,3.448,1
24,1.8271136580607337,1.0,4.069,1
25,1.1571136580607337,0.0,1.732,0
26,7.597113658060734,0.0,1.356,0
27,4.477113658060734,1.0,3.555,0
28,2.607113658060734,1.0,1.838,0
29,7.147113658060734,0.0,2.598,0
30,2.8571136580607335,0.0,5.39,0
31,1.4671136580607338,0.0,4.163,0
32,1.3471136580607337,0.0,3.874,0
33,4.517113658060734,0.0,2.896,0
34,3.0171136580607336,0.0,2.533,0
35,2.297113658060734,1.0,3.04,0
36,3.0971136580607337,0.0,4.023,0
39,2.8471136580607337,1.0,2.382,0
40,5.097113658060734,0.0,3.573,0
41,2.9471136580607338,0.0,3.882,0
42,3.027113658060734,0.0,3.504,0
43,1.9771136580607336,1.0,3.282,0
45,3.3771136580607335,0.0,4.323,0
46,4.277113658060734,0.0,5.057,0
47,1.1071136580607337,0.0,1.722,0
48,2.5771136580607337,0.0,3.173,0
49,1.8671136580607337,0.0,2.932,0
50,1.8671136580607337,0.0,2.823,0
51,3.4971136580607336,0.0,2.846,0
52,1.9271136580607338,0.0,2.385,0
54,2.3271136580607337,1.0,2.323,0
55,1.7971136580607339,1.0,5.74,0
56,2.1171136580607337,0.0,5.023,0
57,1.6371136580607337,0.0,1.853,0
58,3.3771136580607335,0.0,3.115,0
59,6.657113658060735,0.0,3.373,1
60,2.377113658060734,0.0,7.239,0
61,6.257113658060734,0.0,4.411,1
62,4.737113658060734,0.0,2.75,0
63,1.7171136580607338,0.0,1.674,0
65,4.6671136580607335,0.0,3.064,0
67,2.2871136580607336,0.0,4.038,0
68,2.277113658060734,0.0,2.606,0
69,5.467113658060734,1.0,7.022,0
70,3.527113658060734,0.0,4.072,1
71,5.317113658060734,0.0,2.065,0
72,1.5071136580607338,0.0,5.431,0
73,1.1871136580607338,0.0,2.089,0
74,2.1771136580607338,0.0,3.838,0
75,1.5171136580607336,0.0,3.298,0
76,3.1671136580607335,0.0,1.89,0
77,4.577113658060734,0.0,2.523,0
78,4.287113658060734,0.0,1.124,0
79,3.357113658060734,1.0,2.857,0
80,1.877113658060734,0.0,4.723,0
81,4.117113658060734,0.0,7.391,0
83,3.357113658060734,0.0,5.735,0
84,2.547113658060734,0.0,7.539,0
85,1.7171136580607338,0.0,4.759,0
86,2.8271136580607337,1.0,1.574,1
87,4.637113658060734,0.0,1.547,1
88,3.757113658060734,0.0,3.507,0
89,3.1171136580607337,0.0,2.756,1
90,5.377113658060734,0.0,1.731,1
91,3.297113658060734,1.0,1.319,1
93,4.207113658060734,0.0,4.33,1
94,6.567113658060734,0.0,4.358,1
95,3.5971136580607337,0.0,4.022,1
96,3.357113658060734,0.0,4.813,1
97,5.567113658060734,1.0,7.055,1
98,7.027113658060734,1.0,6.073,0
99,4.747113658060734,0.0,4.59,0
100,2.967113658060734,1.0,5.065,0
101,2.587113658060734,1.0,3.832,0
103,3.717113658060734,0.0,3.833,0
106,2.2271136580607336,0.0,6.607,0
107,5.167113658060734,0.0,4.53,1
108,4.867113658060735,0.0,1.903,0
110,4.227113658060734,0.0,3.282,0
111,2.1771136580607338,0.0,4.491,0
112,6.807113658060734,0.0,1.556,0
113,6.327113658060735,0.0,3.102,0
114,3.1971136580607338,0.0,3.872,0
115,1.3871136580607337,1.0,3.249,0
116,3.4971136580607336,0.0,3.407,1
117,4.087113658060734,0.0,3.273,1
118,5.027113658060734,0.0,1.565,0
119,2.1371136580607337,0.0,5.039,0
120,4.777113658060734,1.0,2.496,0
121,4.397113658060734,1.0,4.372,0
123,1.7271136580607338,0.0,3.632,0
124,4.277113658060734,1.0,2.057,1
125,2.1171136580607337,0.0,2.516,1
126,5.507113658060734,1.0,1.822,1
127,4.657113658060734,1.0,2.19,1
128,4.297113658060734,0.0,3.94,1
129,2.047113658060734,0.0,2.79,0
130,5.507113658060734,0.0,3.998,0
131,7.157113658060735,0.0,3.707,0
132,5.417113658060734,0.0,4.386,1
133,1.3271136580607337,0.0,6.174,0
134,3.337113658060734,0.0,3.749,0
136,2.967113658060734,1.0,4.914,1
137,5.487113658060734,1.0,4.406,1
138,5.427113658060734,0.0,4.941,0
139,4.357113658060734,0.0,3.873,0
140,2.047113658060734,0.0,5.807,0
141,2.627113658060734,0.0,4.032,1
143,1.7571136580607338,1.0,1.348,0
145,6.407113658060735,1.0,1.628,0
146,2.147113658060734,0.0,1.273,0
147,2.167113658060734,0.0,3.44,0
148,1.5271136580607338,1.0,5.457,0
149,3.7671136580607336,0.0,4.565,1
150,6.147113658060734,1.0,2.557,0
151,6.187113658060734,0.0,1.92,0
152,2.397113658060734,1.0,2.623,0
153,1.6771136580607338,0.0,3.33,0
154,7.427113658060734,0.0,6.49,1
155,2.817113658060734,0.0,4.297,0
156,3.337113658060734,1.0,7.64,0
157,2.797113658060734,0.0,4.336,0
158,2.1571136580607337,0.0,3.05,0
159,2.4271136580607338,0.0,2.806,0
160,1.5471136580607339,0.0,2.239,0
161,3.717113658060734,0.0,2.139,0
162,4.987113658060734,0.0,2.131,0
163,4.907113658060734,1.0,0.654,0
