,RT1,R,RT_o,R_o
78,6.410575170733981,0.0,1.124,0
79,1.590575170733981,0.0,2.857,0
80,1.390575170733981,0.0,4.723,0
81,6.020575170733982,1.0,7.391,0
82,3.0805751707339812,1.0,5.382,1
83,2.070575170733981,0.0,5.735,0
84,1.830575170733981,1.0,7.539,0
85,2.4505751707339813,0.0,4.759,0
86,2.9905751707339814,0.0,1.574,1
87,3.000575170733981,0.0,1.547,1
88,1.7005751707339811,0.0,3.507,0
89,2.390575170733981,0.0,2.756,1
91,5.600575170733982,0.0,1.319,1
92,1.680575170733981,1.0,7.255,1
93,2.8205751707339815,1.0,4.33,1
94,1.820575170733981,0.0,4.358,1
95,3.4505751707339813,1.0,4.022,1
96,3.2305751707339807,0.0,4.813,1
97,4.960575170733981,0.0,7.055,1
98,3.3105751707339808,0.0,6.073,0
99,2.8205751707339815,0.0,4.59,0
100,6.220575170733982,0.0,5.065,0
101,1.4605751707339811,0.0,3.832,0
102,2.4105751707339813,0.0,3.457,1
103,1.630575170733981,0.0,3.833,0
104,2.3705751707339813,0.0,1.923,0
105,3.9405751707339816,0.0,1.869,0
106,6.890575170733982,1.0,6.607,0
107,1.620575170733981,1.0,4.53,1
108,2.800575170733981,1.0,1.903,0
109,3.1505751707339815,0.0,3.005,0
111,3.5705751707339815,0.0,4.491,0
112,2.060575170733981,0.0,1.556,0
113,4.710575170733981,1.0,3.102,0
115,1.890575170733981,0.0,3.249,0
116,2.250575170733981,0.0,3.407,1
117,7.030575170733981,0.0,3.273,1
118,4.160575170733981,0.0,1.565,0
119,2.9905751707339814,0.0,5.039,0
120,5.240575170733981,1.0,2.496,0
121,1.880575170733981,0.0,4.372,0
122,5.600575170733982,0.0,6.403,0
123,2.3705751707339813,1.0,3.632,0
124,3.7805751707339814,0.0,2.057,1
125,4.000575170733981,1.0,2.516,1
126,1.9505751707339811,1.0,1.822,1
127,4.460575170733981,1.0,2.19,1
128,1.7605751707339812,1.0,3.94,1
130,4.6505751707339815,0.0,3.998,0
131,3.500575170733981,0.0,3.707,0
132,2.930575170733981,0.0,4.386,1
133,5.160575170733981,0.0,6.174,0
134,2.400575170733981,0.0,3.749,0
135,4.480575170733982,0.0,4.149,0
136,1.5205751707339812,1.0,4.914,1
137,6.350575170733982,0.0,4.406,1
138,3.3605751707339815,1.0,4.941,0
139,3.430575170733981,0.0,3.873,0
141,1.9705751707339811,0.0,4.032,1
142,3.8705751707339813,0.0,1.623,0
143,1.7405751707339812,1.0,1.348,0
145,2.300575170733981,1.0,1.628,0
146,3.460575170733981,1.0,1.273,0
147,3.7005751707339813,0.0,3.44,0
148,2.880575170733981,0.0,5.457,0
150,1.240575170733981,1.0,2.557,0
151,6.6105751707339815,1.0,1.92,0
152,2.250575170733981,0.0,2.623,0
153,4.140575170733981,0.0,3.33,0
154,2.1205751707339813,0.0,6.49,1
155,1.150575170733981,0.0,4.297,0
156,2.210575170733981,0.0,7.64,0
157,3.4405751707339816,1.0,4.336,0
158,2.100575170733981,0.0,3.05,0
159,4.530575170733981,0.0,2.806,0
160,1.5005751707339812,0.0,2.239,0
161,2.310575170733981,0.0,2.139,0
162,1.2205751707339811,0.0,2.131,0
163,5.100575170733982,0.0,0.654,0
164,5.470575170733982,0.0,3.673,0
165,5.0705751707339815,0.0,6.44,1
166,2.3705751707339813,1.0,4.67,0
167,2.210575170733981,0.0,2.823,0
168,2.3205751707339815,1.0,3.148,1
169,1.2205751707339811,0.0,4.523,1
170,1.5405751707339812,0.0,3.257,0
171,4.880575170733981,0.0,4.239,1
172,1.1905751707339811,0.0,3.465,1
173,2.9505751707339813,0.0,4.655,0
174,4.620575170733981,0.0,1.873,0
175,1.650575170733981,0.0,3.44,0
176,3.5605751707339808,0.0,3.04,1
177,3.0705751707339815,0.0,2.048,0
178,1.830575170733981,0.0,2.973,0
179,1.900575170733981,0.0,2.973,0
180,1.380575170733981,1.0,3.448,1
182,4.870575170733981,0.0,4.023,0
183,4.260575170733981,1.0,6.039,0
184,3.4405751707339816,0.0,3.456,0
185,5.160575170733981,1.0,5.057,0
186,7.050575170733982,0.0,5.057,0
187,5.960575170733981,1.0,4.323,0
188,1.2905751707339812,0.0,5.057,0
189,1.8105751707339812,0.0,3.373,1
190,5.950575170733981,0.0,3.373,1
191,3.6605751707339813,0.0,3.373,1
192,1.670575170733981,1.0,5.207,0
193,2.0305751707339814,1.0,5.207,0
194,2.2805751707339814,0.0,5.207,0
195,4.440575170733982,0.0,2.606,0
196,6.770575170733982,0.0,3.064,0
197,6.270575170733982,0.0,3.298,0
198,5.5705751707339815,0.0,5.065,0
199,2.8705751707339813,0.0,6.073,0
200,2.640575170733981,0.0,4.59,0
202,2.880575170733981,0.0,3.457,1
203,6.6105751707339815,0.0,3.457,1
204,4.0705751707339815,0.0,3.832,0
205,4.060575170733981,0.0,1.923,0
206,1.8005751707339812,0.0,1.869,0
207,5.9005751707339815,0.0,1.923,0
208,4.800575170733981,0.0,6.607,0
209,1.410575170733981,0.0,6.607,0
210,3.0205751707339807,0.0,6.607,0
211,3.290575170733981,1.0,6.607,0
213,3.350575170733981,0.0,3.005,0
214,3.3205751707339815,1.0,4.53,1
215,2.380575170733981,0.0,4.53,1
216,5.480575170733982,0.0,3.407,1
217,1.870575170733981,1.0,3.273,1
218,2.1605751707339813,0.0,3.407,1
219,5.130575170733981,0.0,3.273,1
220,7.630575170733981,1.0,1.565,0
221,1.820575170733981,0.0,5.039,0
222,4.760575170733981,0.0,3.998,0
223,2.9405751707339816,0.0,6.174,0
224,3.130575170733981,0.0,6.174,0
225,6.760575170733982,0.0,3.749,0
227,1.620575170733981,0.0,7.64,0
228,3.420575170733981,0.0,6.44,1
229,2.1605751707339813,0.0,6.44,1
231,5.690575170733982,1.0,1.873,0
232,2.9505751707339813,0.0,4.655,0
233,5.130575170733981,1.0,4.655,0
