,RT1,R,RT_o,R_o
0,7.567214265549289,0.0,3.04,1
1,6.757214265549289,0.0,1.473,0
2,4.6772142655492885,0.0,2.048,0
3,4.807214265549289,0.0,0.801,0
5,3.607214265549289,0.0,3.365,0
6,4.077214265549289,1.0,6.24,0
7,2.2272142655492893,0.0,3.722,0
8,3.187214265549289,1.0,2.756,0
10,2.077214265549289,0.0,3.264,0
11,3.707214265549289,0.0,2.974,0
12,4.817214265549289,1.0,1.84,0
13,3.6672142655492888,1.0,1.731,0
14,1.367214265549289,0.0,2.707,0
17,5.107214265549289,0.0,5.265,1
18,4.657214265549289,0.0,6.888,1
19,2.897214265549289,0.0,4.547,1
21,5.057214265549288,0.0,2.252,0
22,6.827214265549289,0.0,2.973,0
23,2.277214265549289,0.0,3.448,1
24,5.447214265549289,1.0,4.069,1
25,2.827214265549289,0.0,1.732,0
26,3.7272142655492893,1.0,1.356,0
28,5.1372142655492885,0.0,1.838,0
29,3.077214265549289,0.0,2.598,0
30,3.4772142655492893,0.0,5.39,0
31,5.297214265549289,0.0,4.163,0
32,1.587214265549289,0.0,3.874,0
33,6.6772142655492885,0.0,2.896,0
34,4.127214265549289,1.0,2.533,0
35,6.547214265549289,1.0,3.04,0
36,1.387214265549289,0.0,4.023,0
37,2.237214265549289,0.0,3.456,0
38,3.9272142655492885,1.0,6.039,0
40,1.337214265549289,0.0,3.573,0
41,2.267214265549289,0.0,3.882,0
42,2.367214265549289,1.0,3.504,0
43,3.5072142655492886,0.0,3.282,0
46,4.517214265549289,1.0,5.057,0
47,1.9972142655492888,1.0,1.722,0
48,4.827214265549289,0.0,3.173,0
49,2.577214265549289,0.0,2.932,0
50,2.827214265549289,0.0,2.823,0
51,2.407214265549289,0.0,2.846,0
52,2.9672142655492886,0.0,2.385,0
53,5.9272142655492885,0.0,3.415,0
54,4.597214265549289,0.0,2.323,0
55,4.9272142655492885,0.0,5.74,0
56,2.987214265549289,1.0,5.023,0
57,2.327214265549289,0.0,1.853,0
58,3.1672142655492888,0.0,3.115,0
59,2.3772142655492887,0.0,3.373,1
60,3.8772142655492887,0.0,7.239,0
61,3.497214265549289,0.0,4.411,1
62,3.6272142655492887,0.0,2.75,0
63,3.7572142655492886,0.0,1.674,0
64,2.907214265549289,0.0,5.207,0
65,6.5972142655492885,0.0,3.064,0
66,3.817214265549289,0.0,4.105,0
67,1.697214265549289,0.0,4.038,0
68,1.377214265549289,0.0,2.606,0
69,3.5572142655492893,0.0,7.022,0
70,5.277214265549289,0.0,4.072,1
71,3.1272142655492887,0.0,2.065,0
72,2.9672142655492886,0.0,5.431,0
73,5.797214265549289,0.0,2.089,0
74,2.097214265549289,0.0,3.838,0
75,1.587214265549289,0.0,3.298,0
76,2.947214265549289,0.0,1.89,0
77,7.827214265549289,1.0,2.523,0
78,1.977214265549289,0.0,1.124,0
79,5.657214265549289,0.0,2.857,0
80,1.7472142655492888,0.0,4.723,0
81,1.887214265549289,0.0,7.391,0
82,1.667214265549289,0.0,5.382,1
83,1.147214265549289,0.0,5.735,0
85,2.057214265549289,0.0,4.759,0
86,1.5372142655492889,0.0,1.574,1
87,2.7972142655492886,0.0,1.547,1
88,1.4772142655492888,0.0,3.507,0
89,5.497214265549289,0.0,2.756,1
90,2.037214265549289,0.0,1.731,1
91,3.607214265549289,0.0,1.319,1
92,1.907214265549289,1.0,7.255,1
93,5.737214265549289,1.0,4.33,1
94,3.0472142655492886,0.0,4.358,1
95,1.7972142655492889,0.0,4.022,1
96,2.0872142655492887,0.0,4.813,1
97,6.867214265549289,1.0,7.055,1
98,3.9772142655492893,0.0,6.073,0
99,2.9772142655492893,0.0,4.59,0
100,1.7672142655492888,0.0,5.065,0
101,2.117214265549289,0.0,3.832,0
102,2.157214265549289,0.0,3.457,1
103,4.717214265549289,0.0,3.833,0
105,3.357214265549289,0.0,1.869,0
106,4.407214265549289,1.0,6.607,0
107,4.387214265549289,0.0,4.53,1
109,3.487214265549289,1.0,3.005,0
110,3.1772142655492885,0.0,3.282,0
111,6.367214265549289,0.0,4.491,0
112,5.547214265549289,1.0,1.556,0
113,2.8772142655492887,1.0,3.102,0
114,1.667214265549289,0.0,3.872,0
115,1.577214265549289,0.0,3.249,0
116,2.157214265549289,0.0,3.407,1
117,4.817214265549289,1.0,3.273,1
118,4.197214265549289,0.0,1.565,0
119,1.677214265549289,0.0,5.039,0
123,2.5472142655492886,0.0,3.632,0
125,5.5972142655492885,1.0,2.516,1
126,2.647214265549289,0.0,1.822,1
127,1.3172142655492889,0.0,2.19,1
129,5.5972142655492885,1.0,2.79,0
130,2.077214265549289,0.0,3.998,0
