RT1,R
1.792512832,1.0
5.702512832,0.0
3.392512832,0.0
2.022512832,0.0
1.9825128319999998,0.0
1.5225128319999999,0.0
3.3525128320000004,0.0
4.132512832,0.0
2.492512832,0.0
5.802512832,0.0
4.872512832,0.0
2.152512832,0.0
2.822512832,0.0
6.882512832,0.0
5.582512832,1.0
3.362512832,0.0
1.482512832,0.0
6.512512832,0.0
2.542512832,0.0
3.7925128320000003,0.0
6.502512832,0.0
3.842512832,0.0
1.432512832,0.0
7.272512831999999,0.0
2.622512832,0.0
3.322512832,0.0
3.642512832,1.0
7.6425128319999995,0.0
5.6425128319999995,0.0
1.6125128320000002,0.0
2.682512832,0.0
3.072512832,0.0
5.792512832,0.0
3.5625128320000004,0.0
1.662512832,1.0
3.392512832,0.0
3.7325128320000003,1.0
4.252512832,0.0
2.612512832,0.0
2.132512832,0.0
5.362512832,0.0
2.972512832,0.0
1.452512832,0.0
6.832512832,0.0
3.382512832,0.0
1.412512832,1.0
3.0625128320000004,1.0
5.192512831999999,0.0
3.5025128320000003,0.0
2.952512832,0.0
6.3525128319999995,0.0
1.462512832,0.0
3.6925128320000002,1.0
6.212512832,0.0
4.232512832,0.0
2.742512832,0.0
2.052512832,0.0
2.892512832,0.0
2.702512832,0.0
2.052512832,1.0
2.722512832,0.0
6.532512832,0.0
3.2725128320000003,0.0
4.422512832,1.0
2.512512832,0.0
2.402512832,0.0
3.862512832,0.0
4.122512832,0.0
2.302512832,0.0
2.682512832,0.0
2.322512832,1.0
2.452512832,0.0
1.852512832,1.0
5.452512832,1.0
2.572512832,0.0
4.012512832,1.0
5.292512832,1.0
2.582512832,0.0
1.912512832,1.0
6.952512832,0.0
4.362512832,0.0
6.542512832,0.0
7.022512831999999,0.0
2.572512832,0.0
3.762512832,1.0
4.362512832,0.0
1.602512832,0.0
1.8025128320000001,0.0
2.822512832,0.0
1.9225128320000002,0.0
2.312512832,1.0
4.842512832,1.0
3.7325128320000003,0.0
3.572512832,0.0
1.9025128320000002,0.0
3.142512832,1.0
1.9625128319999998,0.0
4.572512832,0.0
4.882512832,1.0
6.092512832,0.0
2.842512832,0.0
3.0825128320000004,0.0
3.892512832,0.0
5.5625128319999995,0.0
1.422512832,1.0
2.042512832,0.0
2.552512832,0.0
1.8225128320000001,0.0
4.332512832,0.0
3.862512832,0.0
7.282512832,0.0
2.842512832,0.0
6.882512832,0.0
5.192512831999999,0.0
4.572512832,0.0
4.842512832,0.0
1.8825128320000002,0.0
3.372512832,0.0
3.652512832,1.0
3.1725128320000002,0.0
5.382512832,1.0
5.402512832,0.0
2.642512832,0.0
3.742512832,0.0
4.252512832,0.0
5.802512832,0.0
2.472512832,0.0
3.072512832,0.0
2.9625128320000003,1.0
7.3125128319999995,0.0
2.742512832,0.0
5.252512832,0.0
3.382512832,0.0
2.6725128320000002,1.0
4.222512832,0.0
1.642512832,0.0
1.3025128320000001,0.0
3.932512832,0.0
3.0825128320000004,0.0
2.032512832,0.0
4.982512831999999,1.0
4.752512832,0.0
4.572512832,0.0
2.062512832,0.0
3.162512832,0.0
4.332512832,0.0
4.462512832,0.0
2.9825128320000003,0.0
3.3125128320000004,0.0
1.602512832,0.0
4.282512832,0.0
2.612512832,0.0
3.242512832,0.0
