RT,R
2.072626740428565,0.0
3.332626740428565,0.0
1.752626740428565,0.0
7.822626740428565,0.0
3.092626740428565,1.0
2.5226267404285654,0.0
5.272626740428565,0.0
3.242626740428565,0.0
9.522626740428564,0.0
8.002626740428564,0.0
2.722626740428565,0.0
3.9026267404285653,1.0
1.7426267404285651,0.0
5.662626740428565,1.0
4.552626740428565,0.0
1.9926267404285651,0.0
5.032626740428565,0.0
2.662626740428565,1.0
2.202626740428565,0.0
6.222626740428566,1.0
5.762626740428566,1.0
3.4226267404285653,0.0
3.642626740428565,0.0
5.532626740428565,0.0
4.612626740428565,1.0
3.6526267404285653,0.0
6.6426267404285655,0.0
2.832626740428565,0.0
3.4226267404285653,0.0
8.252626740428564,0.0
2.302626740428565,0.0
3.952626740428565,1.0
3.142626740428565,0.0
3.432626740428565,0.0
3.742626740428565,0.0
9.392626740428565,0.0
5.512626740428566,1.0
8.592626740428564,0.0
4.982626740428565,0.0
6.042626740428565,0.0
2.222626740428565,0.0
5.662626740428565,0.0
3.082626740428565,0.0
8.192626740428565,0.0
4.842626740428566,0.0
10.012626740428566,1.0
2.172626740428565,0.0
4.582626740428565,0.0
2.782626740428565,0.0
3.102626740428565,0.0
4.292626740428565,1.0
14.052626740428565,0.0
1.752626740428565,0.0
3.482626740428565,0.0
3.8626267404285652,1.0
3.562626740428565,0.0
2.5626267404285654,1.0
2.882626740428565,0.0
4.242626740428565,1.0
1.8626267404285652,1.0
3.1126267404285652,0.0
3.7126267404285653,1.0
2.392626740428565,0.0
5.092626740428566,0.0
4.722626740428565,1.0
5.512626740428566,0.0
7.262626740428566,1.0
10.022626740428564,0.0
4.3526267404285655,0.0
1.952626740428565,0.0
5.6826267404285655,1.0
5.282626740428565,0.0
2.212626740428565,0.0
3.222626740428565,0.0
2.3126267404285654,0.0
6.322626740428565,0.0
3.0226267404285654,0.0
5.6026267404285655,0.0
8.662626740428564,0.0
4.692626740428565,1.0
6.952626740428565,0.0
8.962626740428565,0.0
6.292626740428565,0.0
6.342626740428565,0.0
5.782626740428565,0.0
6.792626740428565,0.0
6.872626740428565,0.0
13.232626740428564,0.0
3.4426267404285653,0.0
6.222626740428566,0.0
2.872626740428565,1.0
4.512626740428566,0.0
6.1826267404285655,0.0
4.282626740428565,1.0
8.212626740428565,0.0
4.902626740428565,1.0
4.272626740428565,0.0
2.462626740428565,0.0
2.512626740428565,1.0
3.102626740428565,0.0
4.262626740428566,0.0
5.302626740428565,0.0
2.162626740428565,0.0
5.482626740428565,0.0
7.882626740428565,0.0
2.712626740428565,0.0
6.382626740428565,0.0
1.8226267404285652,0.0
2.512626740428565,0.0
10.352626740428565,0.0
3.432626740428565,0.0
7.442626740428565,1.0
4.382626740428565,1.0
6.812626740428565,1.0
5.002626740428565,0.0
4.1826267404285655,0.0
5.302626740428565,0.0
3.682626740428565,1.0
5.462626740428565,0.0
3.1926267404285653,0.0
2.1126267404285652,0.0
2.142626740428565,0.0
2.432626740428565,0.0
5.862626740428565,0.0
2.002626740428565,0.0
4.592626740428566,0.0
7.152626740428565,0.0
8.572626740428564,0.0
12.022626740428564,0.0
1.852626740428565,1.0
9.582626740428566,0.0
2.142626740428565,0.0
3.492626740428565,0.0
4.472626740428565,1.0
4.732626740428565,0.0
2.722626740428565,0.0
2.022626740428565,0.0
10.332626740428566,0.0
3.322626740428565,0.0
6.992626740428565,0.0
3.512626740428565,0.0
3.512626740428565,0.0
2.342626740428565,0.0
2.262626740428565,0.0
5.562626740428565,0.0
3.9426267404285653,0.0
7.552626740428566,1.0
5.1026267404285655,0.0
4.612626740428565,0.0
5.802626740428565,0.0
1.902626740428565,0.0
2.532626740428565,0.0
3.302626740428565,0.0
4.622626740428565,0.0
3.292626740428565,0.0
6.132626740428565,0.0
5.372626740428565,0.0
7.512626740428566,0.0
3.662626740428565,1.0
1.922626740428565,0.0
11.442626740428565,1.0
3.1926267404285653,0.0
2.5226267404285654,0.0
2.2326267404285653,1.0
6.812626740428565,1.0
8.762626740428566,0.0
9.532626740428565,0.0
2.852626740428565,0.0
7.252626740428565,1.0
5.612626740428565,0.0
3.9026267404285653,0.0
7.862626740428565,1.0
2.832626740428565,0.0
3.032626740428565,0.0
3.002626740428565,0.0
2.572626740428565,0.0
1.632626740428565,1.0
3.992626740428565,0.0
4.472626740428565,0.0
2.892626740428565,1.0
1.542626740428565,0.0
2.832626740428565,0.0
2.432626740428565,0.0
2.452626740428565,0.0
3.6126267404285652,0.0
8.602626740428565,0.0
6.092626740428565,0.0
5.622626740428565,0.0
5.1826267404285655,0.0
3.762626740428565,0.0
3.602626740428565,0.0
3.622626740428565,0.0
4.752626740428565,0.0
3.952626740428565,0.0
5.152626740428565,0.0
3.072626740428565,0.0
3.832626740428565,0.0
3.202626740428565,1.0
3.142626740428565,0.0
5.612626740428565,0.0
6.032626740428565,1.0
2.132626740428565,1.0
2.4826267404285653,0.0
3.142626740428565,0.0
5.372626740428565,0.0
4.882626740428565,0.0
4.962626740428565,0.0
8.262626740428566,0.0
10.142626740428565,0.0
5.522626740428565,0.0
5.122626740428565,0.0
6.482626740428565,1.0
4.052626740428565,0.0
3.332626740428565,0.0
8.332626740428566,0.0
2.852626740428565,1.0
1.9726267404285651,0.0
5.582626740428565,0.0
7.002626740428565,0.0
2.972626740428565,0.0
5.422626740428565,0.0
6.152626740428565,0.0
4.9326267404285655,1.0
3.742626740428565,0.0
