,RT1,R,RT_o,R_o
1,1.4829982597987104,0.0,1.473,0
3,1.4929982597987104,0.0,0.801,0
4,3.1729982597987103,1.0,3.69,0
5,3.4129982597987105,1.0,3.365,0
6,3.1829982597987105,0.0,6.24,0
7,5.522998259798711,0.0,3.722,0
10,5.962998259798711,0.0,3.264,0
11,5.302998259798711,1.0,2.974,0
12,6.522998259798711,0.0,1.84,0
13,3.30299825979871,1.0,1.731,0
15,1.6529982597987103,1.0,1.935,0
16,2.4629982597987103,0.0,2.732,0
17,5.172998259798711,0.0,5.265,1
19,3.1529982597987103,0.0,4.547,1
21,4.55299825979871,0.0,2.252,0
22,2.4729982597987106,1.0,2.973,0
23,6.442998259798711,1.0,3.448,1
24,4.442998259798711,0.0,4.069,1
25,3.4129982597987105,1.0,1.732,0
26,1.9629982597987103,1.0,1.356,0
27,2.2329982597987104,0.0,3.555,0
28,2.0629982597987104,0.0,1.838,0
29,4.282998259798711,0.0,2.598,0
30,7.392998259798711,0.0,5.39,0
31,1.9829982597987104,0.0,4.163,0
32,6.062998259798711,0.0,3.874,0
33,1.4729982597987106,0.0,2.896,0
34,2.2729982597987104,0.0,2.533,0
35,5.392998259798711,0.0,3.04,0
36,1.8229982597987104,0.0,4.023,0
37,2.5629982597987104,0.0,3.456,0
38,3.6029982597987105,1.0,6.039,0
39,2.4029982597987103,0.0,2.382,0
40,3.7929982597987104,0.0,3.573,0
41,5.392998259798711,0.0,3.882,0
42,2.1829982597987105,1.0,3.504,0
43,4.272998259798711,0.0,3.282,0
44,3.6029982597987105,1.0,5.257,0
45,3.1129982597987103,0.0,4.323,0
46,1.5029982597987104,0.0,5.057,0
47,1.4329982597987105,0.0,1.722,0
48,3.8129982597987104,1.0,3.173,0
49,4.062998259798711,0.0,2.932,0
50,4.902998259798711,1.0,2.823,0
51,2.9329982597987105,0.0,2.846,0
52,7.652998259798711,0.0,2.385,0
53,2.5529982597987106,0.0,3.415,0
54,2.0229982597987104,0.0,2.323,0
55,3.9629982597987103,0.0,5.74,0
56,1.9229982597987103,0.0,5.023,0
57,1.7629982597987104,0.0,1.853,0
59,5.282998259798711,1.0,3.373,1
60,2.9629982597987103,1.0,7.239,0
61,3.5029982597987104,0.0,4.411,1
63,4.032998259798711,0.0,1.674,0
64,3.8929982597987105,1.0,5.207,0
66,6.512998259798711,0.0,4.105,0
67,7.722998259798711,0.0,4.038,0
68,3.6129982597987103,1.0,2.606,0
70,2.4929982597987106,0.0,4.072,1
71,3.76299825979871,0.0,2.065,0
72,3.4129982597987105,0.0,5.431,0
73,3.7129982597987103,1.0,2.089,0
75,4.652998259798711,1.0,3.298,0
76,4.682998259798711,0.0,1.89,0
77,3.2929982597987104,0.0,2.523,0
78,1.8629982597987103,1.0,1.124,0
79,5.092998259798711,0.0,2.857,0
80,3.3929982597987105,0.0,4.723,0
81,2.3729982597987105,0.0,7.391,0
83,2.0329982597987106,0.0,5.735,0
85,3.5429982597987104,0.0,4.759,0
86,2.0329982597987106,0.0,1.574,1
87,1.6429982597987105,0.0,1.547,1
88,1.8929982597987105,0.0,3.507,0
89,3.3829982597987103,1.0,2.756,1
90,2.1329982597987103,0.0,1.731,1
91,1.9029982597987103,0.0,1.319,1
92,7.602998259798711,0.0,7.255,1
93,3.9029982597987103,0.0,4.33,1
94,1.8929982597987105,0.0,4.358,1
95,2.9229982597987103,0.0,4.022,1
96,4.942998259798711,1.0,4.813,1
98,3.4429982597987103,0.0,6.073,0
99,3.05299825979871,0.0,4.59,0
100,1.8929982597987105,1.0,5.065,0
101,4.75299825979871,1.0,3.832,0
102,1.9029982597987103,1.0,3.457,1
