,RT1,R,RT_o,R_o
0,2.9434925089652086,1.0,3.04,1
1,5.9934925089652085,0.0,1.473,0
3,2.803492508965209,0.0,0.801,0
4,3.2334925089652087,0.0,3.69,0
5,1.8134925089652085,0.0,3.365,0
6,1.3434925089652086,0.0,6.24,0
7,5.363492508965209,0.0,3.722,0
8,4.673492508965208,0.0,2.756,0
9,2.3834925089652086,0.0,3.482,0
10,3.9634925089652087,0.0,3.264,0
11,1.9634925089652087,0.0,2.974,0
12,1.2434925089652087,0.0,1.84,0
13,2.873492508965209,1.0,1.731,0
14,3.743492508965209,0.0,2.707,0
15,2.883492508965209,0.0,1.935,0
16,7.173492508965208,1.0,2.732,0
17,1.3334925089652085,0.0,5.265,1
18,3.9234925089652086,0.0,6.888,1
19,3.163492508965209,0.0,4.547,1
21,2.363492508965209,1.0,2.252,0
22,2.3834925089652086,0.0,2.973,0
23,2.493492508965209,0.0,3.448,1
24,3.033492508965209,0.0,4.069,1
26,4.043492508965208,1.0,1.356,0
27,2.683492508965209,0.0,3.555,0
29,2.3334925089652088,0.0,2.598,0
30,2.973492508965209,1.0,5.39,0
31,1.7734925089652085,1.0,4.163,0
32,3.853492508965209,0.0,3.874,0
33,3.533492508965209,0.0,2.896,0
34,3.573492508965209,0.0,2.533,0
35,2.353492508965209,0.0,3.04,0
37,2.6734925089652086,0.0,3.456,0
38,2.9234925089652086,0.0,6.039,0
39,4.263492508965209,0.0,2.382,0
40,3.9234925089652086,0.0,3.573,0
41,3.123492508965209,0.0,3.882,0
42,5.383492508965208,0.0,3.504,0
43,4.473492508965208,0.0,3.282,0
44,2.5434925089652087,0.0,5.257,0
46,2.513492508965209,1.0,5.057,0
48,1.2834925089652087,0.0,3.173,0
49,1.2334925089652087,0.0,2.932,0
50,5.483492508965209,0.0,2.823,0
51,5.833492508965208,0.0,2.846,0
52,1.3634925089652086,0.0,2.385,0
53,3.743492508965209,0.0,3.415,0
54,3.913492508965209,0.0,2.323,0
55,1.6134925089652086,0.0,5.74,0
56,6.023492508965209,0.0,5.023,0
57,3.7134925089652087,0.0,1.853,0
58,0.7334925089652087,1.0,3.115,0
59,1.6034925089652086,0.0,3.373,1
60,5.153492508965209,1.0,7.239,0
61,2.783492508965209,0.0,4.411,1
62,3.853492508965209,1.0,2.75,0
63,6.163492508965208,0.0,1.674,0
64,2.0734925089652085,0.0,5.207,0
65,3.033492508965209,0.0,3.064,0
66,4.353492508965209,0.0,4.105,0
67,3.5634925089652087,1.0,4.038,0
68,3.823492508965209,0.0,2.606,0
69,1.7434925089652085,1.0,7.022,0
70,2.6534925089652086,0.0,4.072,1
71,2.703492508965209,0.0,2.065,0
72,0.9434925089652086,1.0,5.431,0
73,3.5634925089652087,0.0,2.089,0
74,5.353492508965209,0.0,3.838,0
75,2.9634925089652087,1.0,3.298,0
76,1.6534925089652086,0.0,1.89,0
77,2.0734925089652085,1.0,2.523,0
78,1.4134925089652086,1.0,1.124,0
79,3.413492508965209,0.0,2.857,0
80,2.393492508965209,0.0,4.723,0
81,4.943492508965209,0.0,7.391,0
83,1.6634925089652086,0.0,5.735,0
84,2.183492508965209,0.0,7.539,0
85,3.363492508965209,1.0,4.759,0
86,1.2634925089652087,0.0,1.574,1
89,3.973492508965209,0.0,2.756,1
90,0.9434925089652086,1.0,1.731,1
91,2.3834925089652086,0.0,1.319,1
92,3.4234925089652086,0.0,7.255,1
93,1.3134925089652085,0.0,4.33,1
94,7.303492508965208,1.0,4.358,1
95,2.5634925089652087,0.0,4.022,1
96,2.5234925089652087,0.0,4.813,1
98,7.133492508965208,0.0,6.073,0
99,3.1534925089652086,0.0,4.59,0
100,6.413492508965208,0.0,5.065,0
101,5.333492508965208,0.0,3.832,0
103,2.0034925089652087,1.0,3.833,0
104,1.5734925089652085,1.0,1.923,0
105,3.453492508965209,0.0,1.869,0
106,1.3934925089652086,1.0,6.607,0
107,3.2134925089652087,0.0,4.53,1
108,4.793492508965208,0.0,1.903,0
109,3.933492508965209,0.0,3.005,0
111,2.5234925089652087,0.0,4.491,0
112,1.0234925089652087,1.0,1.556,0
113,2.3234925089652085,0.0,3.102,0
114,3.4234925089652086,0.0,3.872,0
116,5.793492508965208,0.0,3.407,1
117,3.183492508965209,0.0,3.273,1
118,2.1534925089652086,0.0,1.565,0
119,1.6334925089652086,1.0,5.039,0
121,4.4934925089652085,1.0,4.372,0
122,4.793492508965208,0.0,6.403,0
123,7.9934925089652085,0.0,3.632,0
124,7.583492508965208,1.0,2.057,1
125,6.603492508965209,0.0,2.516,1
126,2.723492508965209,0.0,1.822,1
127,1.5634925089652085,0.0,2.19,1
128,0.9834925089652087,0.0,3.94,1
129,4.933492508965209,0.0,2.79,0
130,1.7334925089652087,0.0,3.998,0
131,3.403492508965209,0.0,3.707,0
132,1.3934925089652086,0.0,4.386,1
134,1.1334925089652086,0.0,3.749,0
135,2.433492508965209,0.0,4.149,0
136,2.0334925089652085,1.0,4.914,1
137,1.4834925089652087,0.0,4.406,1
138,4.0334925089652085,0.0,4.941,0
139,1.3234925089652085,1.0,3.873,0
140,1.4134925089652086,0.0,5.807,0
142,2.803492508965209,0.0,1.623,0
143,1.3934925089652086,0.0,1.348,0
144,3.263492508965209,0.0,2.49,0
145,2.0334925089652085,0.0,1.628,0
146,5.683492508965209,1.0,1.273,0
147,2.0434925089652087,0.0,3.44,0
148,1.5034925089652085,1.0,5.457,0
149,4.793492508965208,1.0,4.565,1
150,3.123492508965209,1.0,2.557,0
151,2.3034925089652085,0.0,1.92,0
152,2.4834925089652087,1.0,2.623,0
153,1.1034925089652086,0.0,3.33,0
154,7.873492508965208,0.0,6.49,1
155,6.753492508965208,0.0,4.297,0
156,2.103492508965209,0.0,7.64,0
157,6.143492508965209,1.0,4.336,0
158,2.103492508965209,0.0,3.05,0
159,1.9234925089652086,0.0,2.806,0
160,0.8834925089652086,1.0,2.239,0
161,6.253492508965208,0.0,2.139,0
162,2.2834925089652085,0.0,2.131,0
163,7.223492508965209,1.0,0.654,0
164,2.0434925089652087,1.0,3.673,0
165,1.8534925089652086,1.0,6.44,1
166,1.7434925089652085,0.0,4.67,0
167,4.333492508965208,1.0,2.823,0
169,2.993492508965209,0.0,4.523,1
170,3.053492508965209,1.0,3.257,0
171,1.9734925089652087,0.0,4.239,1
174,6.203492508965208,1.0,1.873,0
176,1.3534925089652086,0.0,3.04,1
177,2.9234925089652086,0.0,1.473,0
178,1.0334925089652087,0.0,4.069,1
179,2.7934925089652087,1.0,2.973,0
180,5.2834925089652085,0.0,2.973,0
181,1.3534925089652086,1.0,1.356,0
182,7.213492508965208,1.0,6.039,0
183,7.4934925089652085,1.0,3.456,0
184,7.893492508965209,0.0,4.023,0
185,2.863492508965209,0.0,4.323,0
186,6.273492508965209,0.0,5.057,0
187,6.173492508965208,0.0,5.057,0
188,3.933492508965209,0.0,4.323,0
189,2.7734925089652087,0.0,3.373,1
190,1.5334925089652085,0.0,7.239,0
191,5.143492508965209,0.0,4.411,1
192,2.5234925089652087,0.0,1.674,0
193,2.0734925089652085,1.0,2.75,0
194,3.973492508965209,1.0,5.207,0
195,6.543492508965208,1.0,2.606,0
196,2.2634925089652085,0.0,3.064,0
197,3.843492508965209,0.0,2.857,0
198,1.3834925089652086,1.0,4.59,0
199,2.603492508965209,0.0,4.59,0
200,3.703492508965209,0.0,5.065,0
201,1.1834925089652086,1.0,3.832,0
202,3.9434925089652086,1.0,3.832,0
203,2.3034925089652085,0.0,3.832,0
204,6.4934925089652085,1.0,3.457,1
205,4.5734925089652085,0.0,1.923,0
206,3.5234925089652087,1.0,1.869,0
207,0.9934925089652087,0.0,1.869,0
208,2.473492508965209,0.0,6.607,0
209,7.183492508965209,0.0,6.607,0
210,1.4134925089652086,0.0,6.607,0
211,5.213492508965208,0.0,6.607,0
212,4.593492508965208,0.0,6.607,0
213,1.5334925089652085,0.0,1.903,0
214,1.4434925089652086,0.0,4.53,1
215,3.073492508965209,1.0,4.53,1
216,2.363492508965209,0.0,3.273,1
217,2.0934925089652086,0.0,3.407,1
218,6.513492508965208,1.0,3.273,1
219,4.713492508965208,1.0,3.273,1
220,2.243492508965209,0.0,1.565,0
221,7.413492508965208,0.0,2.496,0
222,1.9934925089652087,0.0,4.386,1
223,5.553492508965208,0.0,4.149,0
224,3.113492508965209,0.0,3.749,0
225,2.643492508965209,1.0,6.174,0
226,5.7434925089652085,1.0,7.64,0
227,1.1934925089652086,0.0,4.336,0
228,3.743492508965209,1.0,3.673,0
229,3.2934925089652087,0.0,4.67,0
230,2.9034925089652086,0.0,3.673,0
231,3.953492508965209,0.0,3.44,0
232,6.113492508965209,0.0,3.44,0
233,2.593492508965209,0.0,1.873,0
