,RT1,R,RT_o,R_o
0,2.1733938617793265,1.0,3.04,1
2,5.4833938617793265,1.0,2.048,0
3,2.1033938617793266,0.0,0.801,0
4,4.493393861779326,0.0,3.69,0
5,3.2433938617793268,0.0,3.365,0
6,1.3033938617793268,1.0,6.24,0
7,4.413393861779327,1.0,3.722,0
8,6.263393861779327,1.0,2.756,0
9,6.023393861779327,0.0,3.482,0
10,3.0633938617793266,0.0,3.264,0
11,1.2333938617793268,0.0,2.974,0
13,4.503393861779327,0.0,1.731,0
15,4.873393861779326,0.0,1.935,0
16,4.683393861779327,1.0,2.732,0
17,1.8433938617793268,0.0,5.265,1
18,4.583393861779326,0.0,6.888,1
19,2.1233938617793267,0.0,4.547,1
20,3.4333938617793267,0.0,7.389,1
21,5.4033938617793265,1.0,2.252,0
22,4.513393861779327,1.0,2.973,0
24,5.2333938617793265,1.0,4.069,1
25,2.4533938617793267,0.0,1.732,0
26,4.7333938617793265,0.0,1.356,0
27,2.9033938617793265,1.0,3.555,0
29,5.9833938617793265,1.0,2.598,0
30,1.9233938617793267,0.0,5.39,0
31,1.1333938617793267,0.0,4.163,0
32,2.3533938617793266,0.0,3.874,0
33,4.123393861779327,0.0,2.896,0
34,3.7633938617793268,0.0,2.533,0
35,3.7933938617793266,0.0,3.04,0
36,4.963393861779327,1.0,4.023,0
37,2.8233938617793264,0.0,3.456,0
38,3.0033938617793265,0.0,6.039,0
40,1.2233938617793267,1.0,3.573,0
41,2.323393861779327,0.0,3.882,0
42,1.6733938617793267,0.0,3.504,0
44,5.303393861779327,0.0,5.257,0
45,1.8433938617793268,0.0,4.323,0
46,1.9333938617793267,1.0,5.057,0
47,1.9733938617793267,0.0,1.722,0
48,3.5833938617793266,1.0,3.173,0
49,5.253393861779327,1.0,2.932,0
51,3.033393861779327,0.0,2.846,0
52,1.1133938617793266,1.0,2.385,0
53,6.6933938617793265,0.0,3.415,0
54,1.6033938617793269,1.0,2.323,0
55,1.9433938617793267,0.0,5.74,0
57,3.9933938617793268,0.0,1.853,0
58,3.1333938617793264,0.0,3.115,0
59,5.133393861779327,0.0,3.373,1
60,4.963393861779327,0.0,7.239,0
61,3.1333938617793264,0.0,4.411,1
62,3.3733938617793267,1.0,2.75,0
63,4.9433938617793265,0.0,1.674,0
64,3.6533938617793265,1.0,5.207,0
65,1.8133938617793268,0.0,3.064,0
66,0.7533938617793268,0.0,4.105,0
68,1.2133938617793267,1.0,2.606,0
69,6.173393861779327,0.0,7.022,0
70,2.8133938617793266,0.0,4.072,1
71,3.0933938617793264,0.0,2.065,0
72,2.093393861779327,0.0,5.431,0
73,4.873393861779326,1.0,2.089,0
74,4.783393861779326,1.0,3.838,0
75,1.1633938617793267,0.0,3.298,0
76,3.2933938617793266,0.0,1.89,0
77,1.7733938617793268,0.0,2.523,0
78,6.333393861779327,0.0,1.124,0
79,3.4633938617793265,1.0,2.857,0
80,1.2433938617793268,1.0,4.723,0
81,2.8933938617793267,0.0,7.391,0
82,1.7933938617793268,1.0,5.382,1
