,RT1,R,RT_o,R_o
0,4.854650558587643,0.0,10.381,1
1,3.034650558587643,1.0,5.896,0
2,9.724650558587644,0.0,4.548,0
3,5.274650558587643,0.0,3.531,0
4,6.834650558587643,0.0,4.014,0
5,3.194650558587643,0.0,2.547,1
6,5.264650558587643,1.0,2.699,0
7,3.8846505585876434,0.0,2.098,0
8,2.774650558587643,0.0,4.364,0
9,7.454650558587643,1.0,2.631,0
10,8.734650558587644,0.0,2.098,0
11,2.604650558587643,0.0,5.198,0
12,6.984650558587643,1.0,9.73,0
13,5.774650558587643,1.0,2.764,0
14,3.954650558587643,0.0,4.28,0
15,7.764650558587643,0.0,3.481,0
16,4.934650558587643,0.0,3.214,0
17,6.394650558587643,1.0,3.48,0
18,4.274650558587643,0.0,3.931,1
19,4.034650558587643,0.0,2.098,1
20,2.634650558587643,0.0,2.281,0
21,2.884650558587643,0.0,4.047,1
22,6.3046505585876425,0.0,5.031,0
23,12.914650558587644,0.0,2.047,0
24,6.074650558587643,0.0,11.281,0
25,3.7646505585876433,0.0,6.681,1
26,5.484650558587643,0.0,7.148,0
27,2.214650558587643,0.0,7.065,0
28,3.174650558587643,1.0,4.597,0
29,9.874650558587645,0.0,6.248,0
30,4.914650558587643,0.0,2.88,0
31,5.564650558587643,0.0,2.497,0
32,4.324650558587643,0.0,1.714,0
33,2.314650558587643,1.0,3.481,0
34,3.2646505585876433,1.0,5.681,1
35,4.374650558587643,0.0,2.631,0
36,1.924650558587643,1.0,4.031,0
37,2.8046505585876433,0.0,2.647,0
38,9.284650558587643,1.0,6.216,0
39,4.704650558587643,0.0,5.516,1
40,8.114650558587643,0.0,3.599,0
41,4.984650558587643,0.0,4.733,1
42,14.234650558587644,0.0,3.882,1
43,2.234650558587643,0.0,6.067,0
44,9.274650558587643,1.0,5.065,0
45,3.9746505585876433,1.0,3.23,0
46,3.174650558587643,0.0,3.08,0
47,5.604650558587643,1.0,4.698,0
48,4.204650558587643,0.0,3.847,0
49,6.8846505585876425,0.0,3.965,0
50,8.084650558587644,0.0,4.131,0
51,3.4246505585876434,1.0,10.848,1
52,3.354650558587643,1.0,3.68,1
53,3.8046505585876433,0.0,5.231,0
54,4.2146505585876435,0.0,7.932,0
55,2.654650558587643,0.0,7.331,0
56,2.054650558587643,1.0,3.781,0
57,3.134650558587643,0.0,4.847,0
58,3.5446505585876427,0.0,3.763,0
59,7.8446505585876425,0.0,12.398,0
60,7.454650558587643,0.0,2.648,0
61,2.604650558587643,0.0,3.998,0
62,3.5446505585876427,0.0,3.247,0
63,14.464650558587644,0.0,3.614,0
64,2.534650558587643,0.0,1.413,0
65,9.004650558587644,0.0,3.648,0
66,3.284650558587643,0.0,5.098,0
67,6.964650558587643,0.0,5.648,0
68,4.004650558587643,0.0,5.248,1
69,4.154650558587643,0.0,3.031,1
70,3.7946505585876427,0.0,1.565,1
71,14.474650558587644,1.0,8.165,0
72,2.614650558587643,1.0,2.532,0
73,6.0946505585876425,0.0,4.032,0
74,7.8846505585876425,0.0,5.432,0
75,2.904650558587643,0.0,2.515,0
76,5.2146505585876435,0.0,3.149,0
77,2.344650558587643,1.0,5.064,0
78,3.9246505585876434,1.0,9.881,0
79,3.104650558587643,1.0,3.148,0
80,9.234650558587644,1.0,3.064,1
81,3.644650558587643,0.0,5.131,0
82,3.404650558587643,0.0,3.814,0
83,4.374650558587643,0.0,2.897,0
84,6.924650558587643,0.0,3.363,0
85,5.074650558587643,0.0,4.464,0
86,4.544650558587643,0.0,3.364,0
87,8.254650558587644,0.0,3.914,0
88,2.444650558587643,1.0,3.214,0
89,4.914650558587643,0.0,3.131,0
90,6.724650558587643,0.0,2.164,0
91,7.0546505585876425,0.0,4.83,0
92,2.794650558587643,0.0,2.58,0
93,5.514650558587642,0.0,1.547,0
94,5.024650558587643,1.0,2.448,0
95,3.7146505585876435,0.0,5.981,0
96,5.364650558587643,0.0,12.648,1
97,5.464650558587643,0.0,7.582,0
98,5.334650558587643,0.0,12.33,0
99,4.124650558587643,0.0,6.446,1
100,2.894650558587643,0.0,2.615,0
101,7.164650558587643,1.0,2.532,0
102,2.784650558587643,0.0,2.899,1
103,2.5846505585876427,1.0,2.182,0
104,3.4746505585876433,0.0,2.015,1
105,2.244650558587643,0.0,8.015,1
106,3.824650558587643,1.0,5.131,0
107,3.6746505585876434,1.0,4.347,1
108,3.9146505585876428,1.0,1.597,1
109,2.644650558587643,1.0,3.498,1
110,2.094650558587643,0.0,2.997,1
111,3.524650558587643,0.0,7.514,0
112,3.824650558587643,1.0,4.765,0
113,4.944650558587643,0.0,2.331,0
114,9.344650558587643,1.0,3.265,0
115,4.454650558587643,0.0,3.947,0
116,4.794650558587643,0.0,3.597,0
117,4.614650558587643,0.0,7.014,1
118,2.814650558587643,0.0,9.865,0
119,5.324650558587643,1.0,7.346,0
120,2.504650558587643,0.0,8.797,1
121,6.124650558587643,1.0,5.947,1
122,3.024650558587643,0.0,3.348,1
123,4.384650558587643,0.0,7.931,0
124,3.394650558587643,1.0,2.564,1
125,4.734650558587643,0.0,2.964,0
126,3.8846505585876434,0.0,4.115,1
127,3.444650558587643,0.0,3.58,1
128,2.344650558587643,0.0,5.698,0
129,5.374650558587643,1.0,2.164,0
130,7.044650558587643,0.0,2.897,0
131,2.544650558587643,0.0,3.765,0
132,3.5446505585876427,0.0,1.648,0
133,8.114650558587643,1.0,2.13,0
134,4.844650558587643,0.0,11.931,0
135,7.694650558587643,0.0,4.08,0
136,5.034650558587643,0.0,5.514,0
137,2.864650558587643,0.0,2.598,1
138,4.204650558587643,0.0,2.548,1
139,3.444650558587643,0.0,2.98,1
140,3.254650558587643,0.0,7.498,0
141,2.644650558587643,0.0,4.831,0
142,3.024650558587643,0.0,3.565,0
143,2.144650558587643,0.0,3.581,0
144,2.024650558587643,1.0,4.514,0
145,3.1646505585876428,0.0,3.798,0
146,6.614650558587643,0.0,1.915,0
147,9.264650558587643,0.0,2.981,0
148,5.8046505585876425,0.0,4.581,0
149,2.154650558587643,0.0,2.365,0
150,3.284650558587643,0.0,2.814,0
151,3.6846505585876432,0.0,1.931,0
152,5.454650558587643,1.0,3.947,0
153,6.654650558587643,0.0,3.745,0
154,7.294650558587643,0.0,6.349,0
155,3.144650558587643,0.0,7.564,0
156,3.344650558587643,0.0,7.215,0
157,6.484650558587643,0.0,2.248,0
158,4.074650558587643,1.0,4.281,0
159,2.564650558587643,0.0,3.531,0
160,6.164650558587643,0.0,5.431,0
161,5.464650558587643,0.0,5.664,0
162,3.6246505585876427,0.0,6.364,1
163,5.394650558587643,1.0,2.664,1
164,7.204650558587643,0.0,2.647,1
165,2.614650558587643,0.0,10.265,0
166,6.414650558587643,0.0,5.699,0
167,5.284650558587643,0.0,8.797,0
168,2.1246505585876427,0.0,6.831,0
169,8.834650558587644,0.0,2.848,0
170,9.914650558587644,1.0,6.082,0
171,3.174650558587643,0.0,3.231,1
172,5.164650558587643,1.0,3.215,0
173,2.824650558587643,0.0,5.148,0
174,4.684650558587643,0.0,4.798,0
175,8.924650558587643,0.0,4.614,0
176,5.8046505585876425,0.0,5.147,0
177,4.294650558587643,0.0,2.831,0
178,4.874650558587643,1.0,3.915,0
179,6.574650558587643,0.0,5.515,0
180,9.424650558587643,1.0,4.097,1
181,3.3346505585876427,1.0,5.631,1
182,5.034650558587643,1.0,3.548,1
183,4.484650558587643,0.0,9.648,0
184,3.564650558587643,1.0,9.881,0
185,6.274650558587643,0.0,4.047,0
186,3.904650558587643,0.0,3.464,0
187,2.694650558587643,0.0,9.531,0
188,2.754650558587643,0.0,9.397,0
189,2.634650558587643,0.0,2.947,0
190,8.564650558587644,0.0,8.115,1
191,5.854650558587643,0.0,7.198,0
192,2.424650558587643,0.0,4.564,0
193,13.344650558587643,0.0,11.914,1
194,5.304650558587643,0.0,4.346,0
195,3.854650558587643,0.0,9.815,1
196,7.684650558587643,0.0,3.665,0
197,5.534650558587643,1.0,3.565,0
198,5.694650558587643,0.0,5.831,0
199,3.104650558587643,0.0,2.615,0
200,4.834650558587643,0.0,10.163,1
201,6.734650558587643,0.0,4.881,0
202,3.6346505585876434,0.0,3.032,0
203,2.144650558587643,0.0,2.348,0
204,7.724650558587643,1.0,6.732,0
205,16.414650558587642,1.0,2.329,0
206,3.294650558587643,1.0,4.146,0
207,2.1646505585876428,0.0,8.198,1
208,7.0946505585876425,0.0,4.081,0
209,2.7646505585876433,0.0,2.213,1
210,4.204650558587643,0.0,2.931,1
211,4.9246505585876434,1.0,2.731,1
212,2.924650558587643,0.0,5.481,0
213,13.984650558587644,0.0,3.897,0
214,2.9746505585876433,1.0,5.414,0
215,2.9346505585876432,0.0,6.014,1
216,8.504650558587644,1.0,3.131,1
217,4.084650558587643,0.0,3.679,1
218,2.064650558587643,0.0,4.081,0
219,3.784650558587643,0.0,2.496,0
220,10.844650558587643,0.0,9.747,0
221,2.494650558587643,0.0,4.797,0
222,2.744650558587643,0.0,5.38,0
223,4.474650558587643,0.0,1.78,0
224,4.804650558587643,1.0,6.681,1
225,3.354650558587643,0.0,11.281,0
226,3.7646505585876433,0.0,6.681,1
227,4.934650558587643,0.0,6.681,1
228,3.2246505585876433,1.0,3.08,0
229,1.834650558587643,1.0,5.065,0
230,2.354650558587643,0.0,5.065,0
231,12.374650558587645,0.0,6.446,1
232,7.244650558587643,0.0,2.899,1
233,7.6346505585876425,0.0,7.931,0
234,4.234650558587643,0.0,3.745,0
235,4.394650558587643,0.0,3.947,0
