,RT1,R,RT_o,R_o
0,2.9604372150992315,0.0,3.04,1
1,1.7104372150992315,0.0,1.473,0
2,2.500437215099231,1.0,2.048,0
3,1.5504372150992314,0.0,0.801,0
4,5.560437215099232,0.0,3.69,0
5,6.770437215099232,1.0,3.365,0
6,2.0004372150992316,1.0,6.24,0
7,2.0404372150992316,0.0,3.722,0
8,4.680437215099232,0.0,2.756,0
9,6.450437215099232,1.0,3.482,0
10,4.940437215099232,0.0,3.264,0
11,1.2704372150992316,1.0,2.974,0
12,3.0504372150992314,0.0,1.84,0
13,2.4204372150992315,0.0,1.731,0
14,3.0904372150992314,1.0,2.707,0
15,0.9904372150992314,0.0,1.935,0
16,2.1504372150992315,0.0,2.732,0
17,2.2804372150992314,0.0,5.265,1
18,6.400437215099232,0.0,6.888,1
19,4.890437215099232,0.0,4.547,1
20,2.0104372150992313,0.0,7.389,1
21,6.310437215099232,0.0,2.252,0
22,1.6004372150992316,0.0,2.973,0
23,1.5904372150992314,0.0,3.448,1
24,1.8004372150992314,0.0,4.069,1
25,2.0104372150992313,0.0,1.732,0
26,3.5304372150992314,0.0,1.356,0
27,1.7204372150992313,0.0,3.555,0
29,1.5104372150992313,0.0,2.598,0
30,1.5404372150992316,1.0,5.39,0
31,3.2504372150992316,0.0,4.163,0
32,1.5704372150992314,0.0,3.874,0
33,1.8704372150992312,0.0,2.896,0
35,2.4804372150992315,1.0,3.04,0
36,5.750437215099232,0.0,4.023,0
37,1.6904372150992315,0.0,3.456,0
38,1.9204372150992315,0.0,6.039,0
39,3.4604372150992315,1.0,2.382,0
40,1.0604372150992314,0.0,3.573,0
42,1.7504372150992316,1.0,3.504,0
43,3.8204372150992314,0.0,3.282,0
44,4.200437215099232,0.0,5.257,0
45,2.2504372150992316,0.0,4.323,0
46,2.3804372150992315,0.0,5.057,0
47,1.3304372150992314,0.0,1.722,0
48,4.780437215099232,0.0,3.173,0
49,5.090437215099231,0.0,2.932,0
50,1.9004372150992315,0.0,2.823,0
51,5.730437215099232,0.0,2.846,0
52,3.4104372150992313,0.0,2.385,0
53,5.510437215099232,1.0,3.415,0
54,2.1804372150992313,0.0,2.323,0
56,1.5804372150992316,1.0,5.023,0
57,4.4204372150992315,0.0,1.853,0
58,4.020437215099232,0.0,3.115,0
59,2.2204372150992313,0.0,3.373,1
60,4.270437215099232,1.0,7.239,0
61,2.3104372150992316,1.0,4.411,1
62,1.6504372150992315,0.0,2.75,0
63,1.4204372150992315,0.0,1.674,0
64,5.2104372150992315,1.0,5.207,0
66,4.870437215099232,0.0,4.105,0
67,1.7904372150992316,0.0,4.038,0
68,1.7104372150992315,0.0,2.606,0
69,2.1504372150992315,0.0,7.022,0
70,5.340437215099231,0.0,4.072,1
72,1.4904372150992313,1.0,5.431,0
73,1.3304372150992314,0.0,2.089,0
74,2.3504372150992316,0.0,3.838,0
75,4.650437215099232,1.0,3.298,0
76,2.7004372150992313,0.0,1.89,0
77,1.1804372150992313,0.0,2.523,0
79,7.530437215099232,0.0,2.857,0
80,6.760437215099232,0.0,4.723,0
81,1.9104372150992313,1.0,7.391,0
82,3.2104372150992315,1.0,5.382,1
84,7.730437215099232,0.0,7.539,0
85,6.780437215099232,1.0,4.759,0
86,6.430437215099232,0.0,1.574,1
87,2.4504372150992313,1.0,1.547,1
88,3.9904372150992313,0.0,3.507,0
89,2.2104372150992315,0.0,2.756,1
90,2.4804372150992315,0.0,1.731,1
91,6.020437215099232,1.0,1.319,1
92,2.2104372150992315,1.0,7.255,1
93,2.560437215099231,0.0,4.33,1
94,1.4504372150992313,0.0,4.358,1
95,4.870437215099232,0.0,4.022,1
96,1.7704372150992316,0.0,4.813,1
97,7.6704372150992315,0.0,7.055,1
98,1.3804372150992315,0.0,6.073,0
99,2.0504372150992314,0.0,4.59,0
100,5.480437215099232,0.0,5.065,0
101,1.3404372150992314,0.0,3.832,0
102,4.160437215099232,0.0,3.457,1
103,4.890437215099232,0.0,3.833,0
104,2.2104372150992315,0.0,1.923,0
105,3.540437215099231,0.0,1.869,0
106,4.940437215099232,0.0,6.607,0
108,1.4004372150992315,0.0,1.903,0
109,7.8804372150992315,0.0,3.005,0
112,3.7504372150992316,1.0,1.556,0
113,3.3404372150992314,0.0,3.102,0
114,2.810437215099231,0.0,3.872,0
115,2.2504372150992316,0.0,3.249,0
117,3.0104372150992313,0.0,3.273,1
118,4.040437215099232,0.0,1.565,0
120,1.6704372150992315,0.0,2.496,0
121,1.1104372150992314,0.0,4.372,0
122,7.780437215099232,0.0,6.403,0
123,3.3604372150992314,0.0,3.632,0
124,3.7004372150992313,0.0,2.057,1
125,2.1704372150992315,0.0,2.516,1
126,4.570437215099232,0.0,1.822,1
128,1.7704372150992316,0.0,3.94,1
129,4.330437215099232,1.0,2.79,0
130,2.6104372150992314,0.0,3.998,0
131,2.870437215099231,0.0,3.707,0
132,3.3204372150992314,0.0,4.386,1
133,0.7904372150992314,1.0,6.174,0
135,3.810437215099231,0.0,4.149,0
136,1.0504372150992314,0.0,4.914,1
137,6.050437215099232,1.0,4.406,1
138,2.560437215099231,0.0,4.941,0
139,3.7804372150992314,1.0,3.873,0
140,4.280437215099232,0.0,5.807,0
142,2.9404372150992315,1.0,1.623,0
143,2.4804372150992315,0.0,1.348,0
144,4.650437215099232,0.0,2.49,0
145,2.1304372150992315,0.0,1.628,0
146,7.820437215099232,0.0,1.273,0
147,2.8604372150992314,1.0,3.44,0
148,3.6504372150992315,0.0,5.457,0
149,1.8404372150992314,0.0,4.565,1
150,4.2104372150992315,0.0,2.557,0
151,6.860437215099232,0.0,1.92,0
152,6.610437215099232,0.0,2.623,0
153,3.540437215099231,0.0,3.33,0
154,2.9804372150992315,0.0,6.49,1
155,3.4804372150992315,0.0,4.297,0
156,4.140437215099231,0.0,7.64,0
158,3.4404372150992315,0.0,3.05,0
159,2.4904372150992313,0.0,2.806,0
160,1.3004372150992314,1.0,2.239,0
161,1.2304372150992315,0.0,2.139,0
162,2.6304372150992315,0.0,2.131,0
163,3.4804372150992315,0.0,0.654,0
165,4.570437215099232,0.0,6.44,1
166,2.4704372150992313,1.0,4.67,0
167,2.9204372150992315,0.0,2.823,0
168,1.6604372150992313,0.0,3.148,1
169,2.4204372150992315,1.0,4.523,1
170,3.8004372150992314,1.0,3.257,0
171,3.810437215099231,1.0,4.239,1
172,4.690437215099232,0.0,3.465,1
173,3.2404372150992313,0.0,4.655,0
174,1.6804372150992313,0.0,1.873,0
