,RT1,R,RT_o,R_o
0,5.210000103155547,1.0,10.381,1
1,3.620000103155547,0.0,5.896,0
2,3.8200001031555466,1.0,4.548,0
3,6.600000103155547,1.0,3.531,0
4,4.230000103155547,0.0,4.014,0
5,3.9800001031555468,0.0,2.547,1
6,5.110000103155547,1.0,2.699,0
7,6.430000103155547,0.0,2.098,0
8,3.540000103155547,0.0,4.364,0
9,13.760000103155548,0.0,2.631,0
10,4.060000103155547,0.0,2.098,0
11,7.690000103155547,1.0,5.198,0
12,6.100000103155547,0.0,9.73,0
13,3.180000103155547,0.0,2.764,0
14,2.920000103155547,0.0,4.28,0
15,6.180000103155547,0.0,3.481,0
16,8.600000103155548,1.0,3.214,0
17,10.530000103155547,1.0,3.48,0
18,2.970000103155547,0.0,3.931,1
19,4.750000103155547,0.0,2.098,1
20,3.4600001031555467,1.0,2.281,0
21,10.190000103155548,0.0,4.047,1
22,3.260000103155547,0.0,5.031,0
23,3.9800001031555468,0.0,2.047,0
24,3.550000103155547,0.0,11.281,0
25,3.930000103155547,0.0,6.681,1
26,8.380000103155547,1.0,7.148,0
27,4.330000103155547,0.0,7.065,0
28,3.090000103155547,0.0,4.597,0
29,3.9100001031555465,0.0,6.248,0
30,7.620000103155546,0.0,2.88,0
31,4.030000103155547,1.0,2.497,0
32,4.520000103155547,0.0,1.714,0
33,2.550000103155547,0.0,3.481,0
34,2.870000103155547,0.0,5.681,1
35,7.120000103155546,1.0,2.631,0
36,3.5300001031555466,0.0,4.031,0
37,8.380000103155547,1.0,2.647,0
38,8.700000103155547,1.0,6.216,0
39,2.8200001031555466,0.0,5.516,1
40,6.420000103155546,0.0,3.599,0
41,3.8600001031555466,0.0,4.733,1
42,3.510000103155547,0.0,3.882,1
43,5.400000103155547,0.0,6.067,0
44,2.4900001031555465,0.0,5.065,0
45,2.2100001031555467,0.0,3.23,0
46,4.620000103155546,0.0,3.08,0
47,6.810000103155547,0.0,4.698,0
48,15.040000103155547,0.0,3.847,0
49,2.680000103155547,1.0,3.965,0
50,5.480000103155547,1.0,4.131,0
51,2.640000103155547,0.0,10.848,1
52,3.2300001031555468,0.0,3.68,1
53,3.7000001031555465,0.0,5.231,0
54,9.240000103155547,1.0,7.932,0
55,3.7300001031555468,0.0,7.331,0
56,3.080000103155547,1.0,3.781,0
57,7.020000103155547,1.0,4.847,0
58,5.050000103155547,0.0,3.763,0
59,6.470000103155547,1.0,12.398,0
60,3.7300001031555468,0.0,2.648,0
61,9.560000103155547,0.0,3.998,0
62,2.270000103155547,0.0,3.247,0
63,4.480000103155547,0.0,3.614,0
64,4.300000103155547,0.0,1.413,0
65,2.680000103155547,0.0,3.648,0
66,4.030000103155547,0.0,5.098,0
67,2.410000103155547,0.0,5.648,0
68,4.310000103155547,0.0,5.248,1
69,2.850000103155547,0.0,3.031,1
70,3.6900001031555467,1.0,1.565,1
71,12.030000103155547,0.0,8.165,0
72,4.250000103155547,1.0,2.532,0
73,9.580000103155546,0.0,4.032,0
74,3.7400001031555465,0.0,5.432,0
75,5.980000103155547,0.0,2.515,0
76,3.340000103155547,0.0,3.149,0
77,3.370000103155547,0.0,5.064,0
78,3.1900001031555467,0.0,9.881,0
79,4.560000103155547,1.0,3.148,0
80,5.6600001031555465,0.0,3.064,1
81,6.510000103155547,0.0,5.131,0
82,6.960000103155546,1.0,3.814,0
83,4.020000103155547,0.0,2.897,0
84,6.820000103155547,0.0,3.363,0
85,4.420000103155547,1.0,4.464,0
86,8.480000103155547,1.0,3.364,0
87,7.400000103155547,0.0,3.914,0
88,6.430000103155547,0.0,3.214,0
89,10.210000103155547,0.0,3.131,0
90,3.8300001031555464,0.0,2.164,0
91,10.260000103155548,0.0,4.83,0
92,3.550000103155547,0.0,2.58,0
93,2.7400001031555465,0.0,1.547,0
94,5.900000103155547,1.0,2.448,0
95,2.7800001031555466,0.0,5.981,0
96,5.4900001031555465,1.0,12.648,1
97,5.460000103155547,1.0,7.582,0
98,12.680000103155548,0.0,12.33,0
99,4.210000103155547,0.0,6.446,1
100,5.650000103155547,0.0,2.615,0
101,5.280000103155547,0.0,2.532,0
102,4.220000103155547,0.0,2.899,1
103,3.550000103155547,0.0,2.182,0
104,5.330000103155547,1.0,2.015,1
105,4.330000103155547,0.0,8.015,1
106,5.870000103155546,1.0,5.131,0
107,3.9800001031555468,0.0,4.347,1
108,4.090000103155547,0.0,1.597,1
109,4.250000103155547,0.0,3.498,1
110,3.850000103155547,0.0,2.997,1
111,2.5000001031555468,0.0,7.514,0
112,4.270000103155547,0.0,4.765,0
113,6.210000103155546,0.0,2.331,0
114,3.2500001031555468,0.0,3.265,0
