RT1,R
3.829,0.0
7.4990000000000006,0.0
1.629,0.0
4.759,1.0
2.489,0.0
3.289,0.0
2.409,0.0
2.839,0.0
3.619,0.0
1.429,0.0
2.099,0.0
2.699,0.0
2.6390000000000002,0.0
1.859,1.0
3.379,0.0
4.439,0.0
1.689,0.0
5.4590000000000005,1.0
4.039,0.0
3.559,0.0
3.499,0.0
1.4689999999999999,1.0
4.179,0.0
4.679,0.0
4.1690000000000005,0.0
1.549,0.0
3.759,0.0
2.729,0.0
7.429,1.0
2.869,0.0
1.1989999999999998,1.0
3.379,1.0
3.979,1.0
4.709,0.0
1.079,1.0
2.779,0.0
3.399,1.0
2.559,0.0
4.319,1.0
6.589,0.0
1.209,1.0
3.249,0.0
6.099,0.0
3.149,0.0
1.409,0.0
2.689,0.0
2.859,0.0
3.379,0.0
5.069,1.0
2.629,0.0
7.769,1.0
3.3890000000000002,0.0
7.259,1.0
7.789,0.0
2.949,0.0
5.4590000000000005,1.0
1.4889999999999999,0.0
3.989,1.0
2.569,0.0
1.3090000000000002,1.0
1.099,0.0
2.439,0.0
3.019,1.0
2.629,0.0
5.349,0.0
3.399,1.0
3.509,0.0
4.909,0.0
1.059,0.0
2.799,1.0
6.639,0.0
1.949,0.0
7.619,1.0
2.5090000000000003,0.0
2.419,0.0
6.809,0.0
1.229,0.0
3.069,0.0
4.019,1.0
4.259,0.0
3.839,0.0
2.339,0.0
5.619,1.0
4.279,1.0
3.6790000000000003,0.0
3.059,0.0
6.469,0.0
1.429,0.0
1.529,0.0
3.489,0.0
5.239,1.0
1.899,0.0
5.479,0.0
6.7490000000000006,0.0
2.1390000000000002,0.0
2.309,1.0
2.379,0.0
4.399,0.0
3.739,0.0
3.869,0.0
3.749,0.0
2.5389999999999997,0.0
5.309,0.0
3.6390000000000002,0.0
5.849,1.0
6.079,1.0
2.2889999999999997,0.0
3.669,0.0
6.269,1.0
3.649,0.0
4.369,0.0
4.719,1.0
6.929,1.0
1.089,0.0
2.1790000000000003,0.0
6.139,0.0
1.919,0.0
6.909,1.0
3.759,0.0
5.109,0.0
5.719,0.0
2.3890000000000002,0.0
6.9190000000000005,0.0
2.559,1.0
6.889,1.0
4.979,0.0
2.929,0.0
1.5190000000000001,0.0
2.549,1.0
2.2590000000000003,0.0
2.109,0.0
3.499,1.0
4.359,0.0
1.899,0.0
5.749,1.0
1.999,1.0
2.209,0.0
1.7590000000000001,0.0
2.819,1.0
5.499,1.0
4.379,0.0
2.809,1.0
2.949,0.0
7.3790000000000004,1.0
1.5190000000000001,0.0
1.2890000000000001,1.0
4.439,0.0
3.169,1.0
5.769,0.0
1.699,0.0
6.399,1.0
2.5090000000000003,0.0
4.659,0.0
4.479,1.0
3.709,1.0
1.349,1.0
3.899,0.0
4.789,0.0
5.909,0.0
2.899,0.0
3.519,0.0
2.0789999999999997,0.0
4.179,0.0
2.049,0.0
4.809,1.0
2.1189999999999998,1.0
3.179,1.0
2.069,1.0
3.3890000000000002,0.0
7.189,1.0
5.499,0.0
2.089,0.0
2.719,0.0
1.749,0.0
1.989,1.0
1.209,1.0
3.539,1.0
4.719,1.0
2.249,0.0
4.199,1.0
5.109,1.0
3.609,0.0
2.969,0.0
2.349,0.0
3.269,0.0
2.789,0.0
1.4489999999999998,1.0
1.719,1.0
2.979,0.0
1.959,1.0
2.2190000000000003,0.0
3.8890000000000002,0.0
2.099,1.0
1.629,0.0
4.429,0.0
1.2890000000000001,0.0
5.519,0.0
1.149,0.0
1.329,0.0
1.909,0.0
2.459,0.0
1.299,1.0
4.149,1.0
3.1590000000000003,0.0
2.309,0.0
6.579,1.0
4.659,0.0
4.6690000000000005,0.0
1.4489999999999998,0.0
2.829,0.0
2.809,0.0
1.959,1.0
4.619,0.0
2.319,0.0
1.769,0.0
2.599,0.0
4.1690000000000005,0.0
3.089,0.0
2.279,0.0
1.259,0.0
4.699,0.0
1.529,0.0
3.059,0.0
3.429,0.0
1.609,1.0
4.179,1.0
1.499,1.0
5.249,0.0
2.169,0.0
5.1690000000000005,0.0
1.809,0.0
3.079,0.0
7.989,0.0
1.709,0.0
3.149,0.0
2.439,0.0
2.599,1.0
5.4190000000000005,0.0
1.209,1.0
3.669,0.0
3.609,0.0
1.749,0.0
2.5389999999999997,0.0
1.2189999999999999,0.0
2.809,1.0
3.3890000000000002,0.0
2.599,0.0
5.3790000000000004,0.0
3.4090000000000003,0.0
6.099,0.0
6.759,0.0
7.909,0.0
5.199,0.0
5.929,1.0
1.949,0.0
2.459,0.0
2.379,0.0
4.269,0.0
1.739,0.0
2.6390000000000002,0.0
