,RT1,R,RT_o,R_o
0,2.5826186764904087,0.0,10.381,1
1,3.1526186764904085,0.0,5.896,0
2,4.872618676490409,0.0,4.548,0
3,10.342618676490408,0.0,3.531,0
4,10.072618676490409,0.0,4.014,0
5,4.452618676490409,0.0,2.547,1
6,1.7626186764904084,0.0,2.699,0
7,2.532618676490409,1.0,2.098,0
8,4.3426186764904084,1.0,4.364,0
9,1.6326186764904085,0.0,2.631,0
10,3.1626186764904087,0.0,2.098,0
11,4.652618676490409,0.0,5.198,0
12,6.162618676490409,0.0,9.73,0
13,6.502618676490409,1.0,2.764,0
14,7.362618676490408,0.0,4.28,0
15,7.282618676490408,0.0,3.481,0
16,7.232618676490409,0.0,3.214,0
17,5.812618676490409,1.0,3.48,0
18,5.572618676490409,0.0,3.931,1
19,2.3726186764904087,1.0,2.098,1
20,2.6126186764904085,0.0,2.281,0
21,3.0226186764904086,0.0,4.047,1
22,1.6926186764904085,0.0,5.031,0
23,2.0026186764904086,0.0,2.047,0
24,7.082618676490409,1.0,11.281,0
25,5.832618676490409,0.0,6.681,1
26,9.05261867649041,0.0,7.148,0
27,2.9526186764904088,0.0,7.065,0
28,2.282618676490409,0.0,4.597,0
29,1.9326186764904085,0.0,6.248,0
30,3.6526186764904085,0.0,2.88,0
31,3.2426186764904084,0.0,2.497,0
32,6.772618676490408,0.0,1.714,0
33,3.3926186764904087,0.0,3.481,0
34,5.122618676490409,0.0,5.681,1
35,6.712618676490409,0.0,2.631,0
36,2.3626186764904085,1.0,4.031,0
37,4.552618676490408,1.0,2.647,0
38,2.4826186764904086,0.0,6.216,0
39,7.012618676490408,0.0,5.516,1
40,3.9126186764904087,0.0,3.599,0
41,14.18261867649041,0.0,4.733,1
42,2.9326186764904083,1.0,3.882,1
43,5.452618676490408,0.0,6.067,0
44,9.162618676490409,0.0,5.065,0
45,4.742618676490409,0.0,3.23,0
46,3.2026186764904083,0.0,3.08,0
47,5.722618676490409,0.0,4.698,0
48,3.3926186764904087,0.0,3.847,0
49,2.2126186764904086,0.0,3.965,0
50,4.952618676490409,0.0,4.131,0
51,3.2426186764904084,0.0,10.848,1
52,1.6826186764904085,0.0,3.68,1
53,6.022618676490408,0.0,5.231,0
54,4.292618676490409,1.0,7.932,0
55,3.6026186764904087,0.0,7.331,0
56,2.1426186764904083,1.0,3.781,0
57,2.5126186764904084,0.0,4.847,0
58,5.062618676490409,0.0,3.763,0
59,7.012618676490408,0.0,12.398,0
60,10.322618676490409,1.0,2.648,0
61,2.1626186764904087,0.0,3.998,0
62,3.0926186764904084,0.0,3.247,0
63,7.502618676490409,0.0,3.614,0
64,8.64261867649041,0.0,1.413,0
65,2.2626186764904084,0.0,3.648,0
66,5.012618676490408,0.0,5.098,0
67,6.942618676490408,1.0,5.648,0
68,3.9726186764904083,1.0,5.248,1
69,3.2126186764904086,0.0,3.031,1
70,6.382618676490409,0.0,1.565,1
71,4.7126186764904086,0.0,8.165,0
72,2.8226186764904084,0.0,2.532,0
73,2.9426186764904085,0.0,4.032,0
74,2.6426186764904083,0.0,5.432,0
75,11.44261867649041,0.0,2.515,0
76,3.4726186764904083,1.0,3.149,0
77,3.7726186764904086,1.0,5.064,0
78,4.522618676490408,0.0,9.881,0
79,8.21261867649041,0.0,3.148,0
80,3.3326186764904087,0.0,3.064,1
81,2.9426186764904085,1.0,5.131,0
82,3.7426186764904084,0.0,3.814,0
83,4.4626186764904086,1.0,2.897,0
84,6.712618676490409,0.0,3.363,0
85,4.512618676490408,0.0,4.464,0
86,3.6126186764904085,0.0,3.364,0
87,3.5726186764904084,1.0,3.914,0
88,3.9226186764904085,0.0,3.214,0
89,3.3326186764904087,1.0,3.131,0
90,5.322618676490409,0.0,2.164,0
91,2.6526186764904085,0.0,4.83,0
92,2.2126186764904086,1.0,2.58,0
93,1.9726186764904086,0.0,1.547,0
94,5.312618676490409,0.0,2.448,0
95,3.4826186764904086,0.0,5.981,0
96,4.242618676490409,0.0,12.648,1
97,4.662618676490409,0.0,7.582,0
98,3.6226186764904087,0.0,12.33,0
99,6.072618676490409,0.0,6.446,1
100,2.5026186764904086,0.0,2.615,0
101,2.1926186764904085,1.0,2.532,0
102,3.4626186764904086,0.0,2.899,1
103,2.562618676490408,0.0,2.182,0
104,3.5626186764904086,0.0,2.015,1
105,2.7326186764904086,0.0,8.015,1
106,7.432618676490408,0.0,5.131,0
107,5.892618676490409,0.0,4.347,1
108,4.442618676490408,0.0,1.597,1
109,4.222618676490409,0.0,3.498,1
110,2.4226186764904085,0.0,2.997,1
111,4.202618676490409,0.0,7.514,0
112,5.942618676490408,0.0,4.765,0
113,5.5926186764904084,0.0,2.331,0
114,3.1226186764904087,0.0,3.265,0
115,1.9726186764904086,1.0,3.947,0
116,4.362618676490408,0.0,3.597,0
117,5.382618676490409,0.0,7.014,1
118,3.0226186764904086,0.0,9.865,0
119,4.532618676490408,0.0,7.346,0
120,7.822618676490409,0.0,8.797,1
121,2.8226186764904084,0.0,5.947,1
122,2.3226186764904084,0.0,3.348,1
123,6.722618676490409,1.0,7.931,0
124,2.0126186764904084,0.0,2.564,1
125,2.532618676490409,1.0,2.964,0
126,4.262618676490408,0.0,4.115,1
127,3.1626186764904087,0.0,3.58,1
128,2.7026186764904088,0.0,5.698,0
129,1.9226186764904085,1.0,2.164,0
130,14.54261867649041,0.0,2.897,0
131,2.4626186764904086,1.0,3.765,0
132,3.5726186764904084,0.0,1.648,0
133,5.282618676490408,1.0,2.13,0
134,1.9826186764904086,1.0,11.931,0
135,2.5426186764904086,0.0,4.08,0
136,3.1926186764904085,0.0,5.514,0
137,6.792618676490408,0.0,2.598,1
138,2.3626186764904085,0.0,2.548,1
139,2.312618676490408,1.0,2.98,1
140,6.832618676490409,1.0,7.498,0
141,4.242618676490409,0.0,4.831,0
142,3.0226186764904086,0.0,3.565,0
