RT,R
4.412001202779382,0.0
4.642001202779381,0.0
13.132001202779382,0.0
10.872001202779382,0.0
6.332001202779381,1.0
3.1920012027793816,0.0
7.472001202779381,0.0
1.8620012027793815,0.0
2.282001202779382,0.0
3.662001202779382,1.0
2.8520012027793813,0.0
2.6420012027793813,1.0
3.3220012027793815,0.0
3.0220012027793817,0.0
8.052001202779381,1.0
4.442001202779382,0.0
3.2320012027793816,1.0
2.7120012027793816,0.0
1.7720012027793817,0.0
9.102001202779382,0.0
3.9420012027793816,1.0
3.3820012027793815,0.0
3.3220012027793815,0.0
8.462001202779382,0.0
4.082001202779382,0.0
2.2220012027793814,0.0
2.7120012027793816,0.0
4.182001202779382,1.0
5.702001202779382,0.0
3.1720012027793816,0.0
10.212001202779382,0.0
2.0220012027793817,0.0
2.2720012027793817,0.0
3.3020012027793815,0.0
4.772001202779382,0.0
6.162001202779381,0.0
6.562001202779381,1.0
2.0620012027793817,0.0
12.622001202779382,0.0
4.182001202779382,0.0
6.572001202779381,1.0
2.2220012027793814,1.0
1.8120012027793817,0.0
2.0920012027793815,1.0
5.792001202779382,0.0
1.9820012027793816,0.0
3.7320012027793816,0.0
2.1520012027793816,1.0
5.732001202779381,0.0
8.682001202779382,0.0
8.33200120277938,0.0
4.672001202779382,1.0
2.9020012027793816,0.0
3.2720012027793817,0.0
4.042001202779382,0.0
13.58200120277938,0.0
2.9020012027793816,1.0
3.6920012027793816,0.0
3.9820012027793816,1.0
2.742001202779382,0.0
5.482001202779381,0.0
2.3920012027793813,0.0
3.3420012027793815,0.0
8.142001202779381,0.0
5.292001202779382,1.0
3.3120012027793817,0.0
9.862001202779382,0.0
11.722001202779381,0.0
2.1120012027793815,0.0
5.432001202779382,0.0
2.2920012027793817,1.0
13.622001202779382,0.0
3.0220012027793817,1.0
1.9120012027793816,0.0
7.442001202779382,1.0
2.3120012027793813,1.0
3.2720012027793817,0.0
3.9720012027793814,0.0
6.942001202779382,1.0
6.032001202779382,0.0
1.9720012027793816,0.0
2.9820012027793816,1.0
15.132001202779382,0.0
7.942001202779382,1.0
5.3820012027793815,0.0
18.65200120277938,0.0
1.8320012027793817,1.0
3.0220012027793817,0.0
3.1120012027793815,0.0
2.9220012027793816,1.0
7.952001202779382,1.0
2.8920012027793813,1.0
3.0620012027793817,1.0
5.122001202779382,1.0
1.7720012027793817,0.0
8.092001202779382,0.0
9.282001202779382,0.0
9.212001202779382,0.0
8.342001202779382,0.0
1.6220012027793815,0.0
4.162001202779382,0.0
5.722001202779381,1.0
6.642001202779381,0.0
2.4220012027793816,0.0
2.532001202779382,0.0
2.9220012027793816,0.0
5.282001202779382,0.0
4.902001202779381,1.0
6.832001202779381,0.0
2.3720012027793818,0.0
3.8520012027793817,0.0
3.4720012027793814,0.0
2.2520012027793817,0.0
6.722001202779381,0.0
7.3820012027793815,0.0
2.3920012027793813,0.0
3.8220012027793815,1.0
1.5220012027793817,0.0
13.962001202779382,1.0
3.9020012027793816,0.0
6.582001202779381,0.0
2.1320012027793815,0.0
13.452001202779382,0.0
3.3320012027793817,0.0
6.812001202779381,0.0
4.832001202779382,0.0
3.452001202779382,0.0
7.742001202779381,0.0
3.8020012027793815,1.0
2.2920012027793817,0.0
6.222001202779381,0.0
11.402001202779381,0.0
4.372001202779382,0.0
5.622001202779382,1.0
2.6220012027793818,1.0
1.5820012027793815,0.0
5.6320012027793815,0.0
2.9020012027793816,0.0
2.242001202779382,1.0
7.5520012027793815,0.0
4.472001202779381,0.0
4.022001202779382,1.0
5.162001202779381,1.0
9.322001202779381,1.0
5.332001202779381,1.0
2.202001202779382,0.0
6.492001202779381,1.0
3.2620012027793814,0.0
5.8020012027793815,1.0
2.9020012027793816,0.0
4.602001202779382,1.0
2.8220012027793815,1.0
2.6420012027793813,0.0
11.522001202779382,0.0
2.9220012027793816,0.0
4.142001202779381,0.0
