,RT1,R,RT_o,R_o
0,3.8077878246273524,1.0,3.04,1
1,6.227787824627352,0.0,1.473,0
2,3.2577878246273526,0.0,2.048,0
3,4.367787824627352,1.0,0.801,0
4,2.3777878246273523,0.0,3.69,0
5,5.6777878246273525,1.0,3.365,0
7,6.657787824627353,0.0,3.722,0
8,3.0477878246273526,0.0,2.756,0
9,6.277787824627352,0.0,3.482,0
10,2.0877878246273522,0.0,3.264,0
11,5.417787824627353,0.0,2.974,0
12,5.217787824627353,0.0,1.84,0
13,6.767787824627352,1.0,1.731,0
14,3.8877878246273525,0.0,2.707,0
15,3.4277878246273525,1.0,1.935,0
16,2.407787824627352,1.0,2.732,0
17,4.457787824627352,1.0,5.265,1
18,3.737787824627352,0.0,6.888,1
20,2.5577878246273524,1.0,7.389,1
22,5.527787824627352,1.0,2.973,0
23,1.9177878246273523,0.0,3.448,1
24,5.327787824627353,0.0,4.069,1
25,2.8477878246273525,0.0,1.732,0
26,6.197787824627352,0.0,1.356,0
29,2.877787824627352,1.0,2.598,0
30,2.1877878246273523,0.0,5.39,0
31,5.5977878246273525,1.0,4.163,0
32,2.1477878246273523,1.0,3.874,0
33,1.177787824627352,0.0,2.896,0
34,2.9377878246273523,1.0,2.533,0
35,2.8477878246273525,1.0,3.04,0
36,3.827787824627352,0.0,4.023,0
38,2.4377878246273523,0.0,6.039,0
39,2.657787824627352,0.0,2.382,0
40,4.207787824627352,1.0,3.573,0
41,1.6677878246273523,0.0,3.882,0
42,2.1377878246273525,0.0,3.504,0
43,4.217787824627353,0.0,3.282,0
45,4.037787824627352,0.0,4.323,0
46,3.7977878246273526,0.0,5.057,0
47,1.8377878246273522,0.0,1.722,0
48,1.9877878246273522,0.0,3.173,0
49,5.6377878246273525,0.0,2.932,0
50,7.357787824627352,1.0,2.823,0
52,6.107787824627352,1.0,2.385,0
53,3.4377878246273523,0.0,3.415,0
54,1.9877878246273522,1.0,2.323,0
55,3.0577878246273524,1.0,5.74,0
56,6.617787824627353,0.0,5.023,0
57,3.9277878246273525,1.0,1.853,0
58,1.5977878246273522,0.0,3.115,0
59,2.4677878246273526,1.0,3.373,1
60,1.2477878246273522,0.0,7.239,0
61,7.5977878246273525,0.0,4.411,1
62,2.7177878246273526,1.0,2.75,0
63,2.257787824627352,0.0,1.674,0
64,2.4377878246273523,0.0,5.207,0
65,2.7077878246273523,0.0,3.064,0
66,7.287787824627353,0.0,4.105,0
68,2.0577878246273524,0.0,2.606,0
69,6.297787824627353,0.0,7.022,0
70,6.437787824627352,1.0,4.072,1
71,2.157787824627352,0.0,2.065,0
72,2.117787824627352,0.0,5.431,0
73,2.1677878246273523,0.0,2.089,0
74,2.3177878246273522,0.0,3.838,0
75,5.967787824627353,0.0,3.298,0
76,2.917787824627352,1.0,1.89,0
77,4.947787824627352,1.0,2.523,0
78,7.567787824627352,0.0,1.124,0
79,3.1877878246273523,0.0,2.857,0
80,7.3477878246273525,0.0,4.723,0
82,3.247787824627352,0.0,5.382,1
83,2.3377878246273522,0.0,5.735,0
84,1.9777878246273521,0.0,7.539,0
85,1.8477878246273522,0.0,4.759,0
86,7.287787824627353,0.0,1.574,1
87,3.0877878246273527,0.0,1.547,1
88,5.047787824627353,0.0,3.507,0
89,2.6877878246273523,0.0,2.756,1
90,2.2077878246273523,0.0,1.731,1
91,1.4377878246273523,0.0,1.319,1
92,1.7977878246273522,0.0,7.255,1
93,2.1877878246273523,1.0,4.33,1
94,2.617787824627352,0.0,4.358,1
95,3.6477878246273523,1.0,4.022,1
98,2.277787824627352,0.0,6.073,0
99,4.907787824627352,0.0,4.59,0
100,7.877787824627353,0.0,5.065,0
101,2.487787824627352,0.0,3.832,0
102,3.5877878246273527,1.0,3.457,1
103,4.627787824627353,0.0,3.833,0
104,2.077787824627352,0.0,1.923,0
105,3.0177878246273524,1.0,1.869,0
106,3.197787824627352,0.0,6.607,0
107,6.3877878246273525,1.0,4.53,1
108,2.8577878246273523,1.0,1.903,0
109,1.3677878246273523,0.0,3.005,0
110,5.997787824627353,0.0,3.282,0
111,2.407787824627352,0.0,4.491,0
112,6.007787824627353,0.0,1.556,0
113,4.707787824627352,0.0,3.102,0
114,7.127787824627353,1.0,3.872,0
115,3.1377878246273525,0.0,3.249,0
116,1.9677878246273521,0.0,3.407,1
117,2.2277878246273524,0.0,3.273,1
118,1.3677878246273523,0.0,1.565,0
119,2.797787824627352,0.0,5.039,0
122,6.8477878246273525,0.0,6.403,0
123,2.007787824627352,1.0,3.632,0
124,2.3077878246273524,0.0,2.057,1
125,4.217787824627353,1.0,2.516,1
126,1.3977878246273523,0.0,1.822,1
127,3.5677878246273522,0.0,2.19,1
128,5.497787824627353,0.0,3.94,1
129,4.667787824627352,0.0,2.79,0
130,2.8377878246273527,0.0,3.998,0
131,2.1777878246273525,0.0,3.707,0
132,1.8177878246273522,0.0,4.386,1
133,5.777787824627352,0.0,6.174,0
134,1.5377878246273522,1.0,3.749,0
135,3.157787824627352,1.0,4.149,0
137,2.277787824627352,1.0,4.406,1
139,2.3077878246273524,0.0,3.873,0
140,7.287787824627353,0.0,5.807,0
141,2.617787824627352,0.0,4.032,1
142,2.407787824627352,1.0,1.623,0
143,1.6477878246273523,0.0,1.348,0
144,2.047787824627352,1.0,2.49,0
145,3.5977878246273525,0.0,1.628,0
146,7.547787824627353,0.0,1.273,0
147,7.307787824627352,0.0,3.44,0
149,6.5977878246273525,1.0,4.565,1
150,6.787787824627353,0.0,2.557,0
151,2.1377878246273525,0.0,1.92,0
152,5.267787824627352,1.0,2.623,0
153,1.7577878246273522,0.0,3.33,0
154,2.787787824627352,0.0,6.49,1
155,3.027787824627352,0.0,4.297,0
156,4.827787824627353,0.0,7.64,0
157,5.997787824627353,0.0,4.336,0
158,1.9177878246273523,0.0,3.05,0
159,5.877787824627353,0.0,2.806,0
160,6.867787824627353,0.0,2.239,0
161,1.9677878246273521,0.0,2.139,0
163,4.567787824627352,0.0,0.654,0
164,4.557787824627352,0.0,3.673,0
165,2.6677878246273523,0.0,6.44,1
166,2.257787824627352,1.0,4.67,0
168,1.4677878246273521,0.0,3.148,1
169,4.207787824627352,1.0,4.523,1
170,1.7677878246273522,0.0,3.257,0
171,6.667787824627353,1.0,4.239,1
172,2.7077878246273523,0.0,3.465,1
173,3.0577878246273524,0.0,4.655,0
174,2.6277878246273523,1.0,1.873,0
175,2.8577878246273523,0.0,3.44,0
176,2.007787824627352,0.0,0.801,0
177,2.037787824627352,0.0,0.801,0
178,5.007787824627353,0.0,3.448,1
179,5.877787824627353,0.0,2.973,0
180,2.287787824627352,0.0,4.069,1
181,7.1777878246273525,0.0,1.732,0
182,2.327787824627352,0.0,3.456,0
183,1.5977878246273522,0.0,4.023,0
184,2.737787824627352,1.0,4.023,0
185,3.7677878246273524,1.0,5.057,0
186,2.237787824627352,0.0,5.057,0
187,5.367787824627353,0.0,5.057,0
188,5.4277878246273525,0.0,5.057,0
189,2.9777878246273524,0.0,3.373,1
190,2.797787824627352,1.0,7.239,0
192,4.567787824627352,0.0,5.207,0
193,7.157787824627353,1.0,2.75,0
194,1.3977878246273523,0.0,2.75,0
195,7.827787824627353,1.0,2.606,0
196,2.3577878246273523,0.0,2.606,0
197,1.9077878246273523,0.0,2.523,0
198,1.2877878246273522,0.0,4.59,0
199,1.7477878246273524,0.0,5.065,0
200,7.217787824627353,0.0,6.073,0
201,1.9377878246273523,0.0,3.832,0
202,1.7977878246273522,0.0,3.832,0
203,4.527787824627352,0.0,3.457,1
204,3.627787824627352,0.0,3.457,1
205,4.897787824627352,0.0,1.869,0
206,6.897787824627352,0.0,1.869,0
207,5.707787824627353,0.0,1.869,0
210,4.107787824627352,1.0,6.607,0
211,2.947787824627352,0.0,6.607,0
212,5.127787824627353,1.0,6.607,0
213,2.2077878246273523,0.0,4.53,1
214,1.8177878246273522,0.0,1.903,0
215,1.8977878246273523,0.0,1.903,0
216,3.4277878246273525,1.0,3.407,1
217,2.0877878246273522,1.0,3.407,1
219,7.607787824627352,0.0,3.273,1
