RT1,R
3.922617122,0.0
3.732617122,0.0
2.982617122,0.0
9.832617122000002,0.0
3.322617122,0.0
3.362617122,1.0
4.332617122,0.0
4.382617122,0.0
5.932617122,0.0
4.292617122,0.0
4.3226171220000005,0.0
2.672617122,0.0
2.342617122,0.0
2.2826171220000004,0.0
2.182617122,0.0
16.132617122,0.0
3.462617122,0.0
10.922617122000002,0.0
5.352617122,0.0
5.262617122,1.0
2.462617122,0.0
4.012617122,0.0
15.092617122,1.0
3.052617122,0.0
2.502617122,0.0
9.022617122,0.0
3.282617122,0.0
3.652617122,0.0
7.702617122,0.0
4.842617122,0.0
8.872617122000001,0.0
2.6226171220000003,1.0
4.482617122000001,0.0
3.5426171220000002,0.0
2.362617122,0.0
3.6626171220000003,0.0
5.102617122,0.0
1.7926171220000002,0.0
3.9126171220000003,0.0
6.1126171220000005,0.0
4.332617122,0.0
7.792617122,0.0
4.912617122,0.0
3.422617122,0.0
2.7026171220000004,0.0
5.332617122,0.0
4.452617122,0.0
2.922617122,1.0
1.402617122,1.0
3.9126171220000003,0.0
9.202617122,0.0
3.882617122,0.0
3.102617122,0.0
2.902617122,0.0
3.3526171220000003,1.0
5.732617122000001,0.0
3.5426171220000002,0.0
2.842617122,0.0
3.252617122,0.0
11.592617122,0.0
5.6126171220000005,1.0
8.902617122,1.0
1.972617122,1.0
2.842617122,1.0
2.272617122,1.0
4.492617122,1.0
6.872617122,0.0
3.6426171220000003,0.0
8.702617122,0.0
2.132617122,0.0
2.5326171220000004,0.0
6.802617122,0.0
3.982617122,0.0
4.302617122,0.0
16.132617122,0.0
3.302617122,0.0
1.6926171220000001,0.0
2.232617122,0.0
5.632617122,0.0
2.422617122,0.0
5.712617122,0.0
9.242617121999999,1.0
3.102617122,0.0
4.482617122000001,1.0
1.842617122,1.0
6.0726171220000005,1.0
2.112617122,1.0
2.392617122,0.0
5.222617122,0.0
4.692617122,0.0
5.0326171219999996,0.0
3.962617122,0.0
1.762617122,1.0
2.312617122,1.0
2.252617122,0.0
6.002617122,0.0
2.7426171220000004,0.0
2.922617122,0.0
5.972617122,0.0
4.582617122,0.0
2.322617122,0.0
7.172617122,0.0
6.312617122,0.0
2.802617122,0.0
4.862617122,0.0
