,RT1,R,RT_o,R_o
0,2.6909986189288175,1.0,3.04,1
1,3.6609986189288173,0.0,1.473,0
2,3.520998618928817,0.0,2.048,0
3,2.9609986189288175,1.0,0.801,0
4,6.470998618928817,0.0,3.69,0
5,2.6809986189288173,1.0,3.365,0
6,3.8709986189288172,0.0,6.24,0
7,2.380998618928817,1.0,3.722,0
8,3.4709986189288173,0.0,2.756,0
10,3.5509986189288174,0.0,3.264,0
11,2.4509986189288173,1.0,2.974,0
12,3.9109986189288173,0.0,1.84,0
13,1.2409986189288171,0.0,1.731,0
14,4.110998618928817,0.0,2.707,0
15,2.330998618928817,1.0,1.935,0
16,5.690998618928817,0.0,2.732,0
17,7.920998618928817,1.0,5.265,1
18,2.7409986189288174,0.0,6.888,1
19,2.0509986189288174,0.0,4.547,1
20,2.060998618928817,0.0,7.389,1
21,5.640998618928817,0.0,2.252,0
22,2.6409986189288173,0.0,2.973,0
23,5.0509986189288165,1.0,3.448,1
25,1.710998618928817,0.0,1.732,0
26,2.6609986189288173,0.0,1.356,0
27,2.7409986189288174,0.0,3.555,0
28,1.670998618928817,1.0,1.838,0
29,1.630998618928817,0.0,2.598,0
30,6.440998618928817,1.0,5.39,0
31,3.750998618928817,0.0,4.163,0
32,2.420998618928817,0.0,3.874,0
33,2.4909986189288174,0.0,2.896,0
34,1.7609986189288174,0.0,2.533,0
35,3.290998618928817,0.0,3.04,0
36,3.270998618928817,1.0,4.023,0
38,7.300998618928817,0.0,6.039,0
39,2.020998618928817,0.0,2.382,0
40,4.260998618928817,1.0,3.573,0
41,4.910998618928817,0.0,3.882,0
42,3.8009986189288174,0.0,3.504,0
43,4.590998618928817,0.0,3.282,0
44,2.9109986189288173,1.0,5.257,0
45,4.350998618928817,1.0,4.323,0
46,1.670998618928817,0.0,5.057,0
47,3.540998618928817,0.0,1.722,0
48,1.6409986189288173,0.0,3.173,0
49,1.6109986189288172,0.0,2.932,0
50,3.1009986189288172,0.0,2.823,0
51,4.080998618928817,0.0,2.846,0
52,6.450998618928817,0.0,2.385,0
53,2.0109986189288174,0.0,3.415,0
