,RT1,R,RT_o,R_o
0,3.8300029648010834,1.0,3.04,1
1,2.5200029648010833,0.0,1.473,0
2,2.3100029648010834,0.0,2.048,0
3,1.2200029648010835,0.0,0.801,0
4,2.9700029648010835,1.0,3.69,0
5,2.3200029648010836,0.0,3.365,0
6,6.310002964801083,0.0,6.24,0
7,2.3500029648010834,0.0,3.722,0
8,3.0800029648010834,0.0,2.756,0
9,2.2400029648010835,0.0,3.482,0
10,5.340002964801084,0.0,3.264,0
11,7.0100029648010835,1.0,2.974,0
12,2.9600029648010837,1.0,1.84,0
13,5.390002964801083,0.0,1.731,0
14,1.7700029648010835,0.0,2.707,0
15,3.3000029648010836,0.0,1.935,0
16,1.7700029648010835,1.0,2.732,0
17,1.4700029648010835,0.0,5.265,1
18,5.890002964801083,0.0,6.888,1
19,2.6400029648010834,0.0,4.547,1
20,1.5900029648010836,0.0,7.389,1
21,1.4100029648010834,0.0,2.252,0
22,1.9500029648010835,0.0,2.973,0
23,4.620002964801083,0.0,3.448,1
24,1.9400029648010835,0.0,4.069,1
26,4.590002964801084,0.0,1.356,0
28,3.0500029648010836,0.0,1.838,0
29,2.8800029648010836,1.0,2.598,0
30,5.020002964801083,0.0,5.39,0
31,2.2300029648010833,0.0,4.163,0
32,6.250002964801084,0.0,3.874,0
33,4.670002964801084,1.0,2.896,0
34,3.3800029648010836,0.0,2.533,0
35,3.7900029648010833,0.0,3.04,0
36,1.1900029648010835,0.0,4.023,0
37,2.8200029648010836,0.0,3.456,0
39,3.7900029648010833,0.0,2.382,0
40,6.890002964801083,0.0,3.573,0
41,1.0400029648010833,0.0,3.882,0
42,5.100002964801083,0.0,3.504,0
43,5.450002964801084,0.0,3.282,0
44,3.0200029648010833,1.0,5.257,0
45,3.4400029648010837,0.0,4.323,0
46,5.4300029648010835,0.0,5.057,0
47,6.330002964801084,0.0,1.722,0
49,3.6400029648010834,0.0,2.932,0
50,4.690002964801083,1.0,2.823,0
51,6.380002964801084,0.0,2.846,0
52,2.610002964801083,0.0,2.385,0
53,3.0800029648010834,1.0,3.415,0
54,3.2200029648010835,0.0,2.323,0
55,2.0000029648010837,0.0,5.74,0
56,3.2900029648010833,0.0,5.023,0
57,6.080002964801084,0.0,1.853,0
58,4.050002964801084,0.0,3.115,0
59,2.0900029648010836,0.0,3.373,1
60,6.790002964801084,0.0,7.239,0
61,3.0000029648010833,1.0,4.411,1
62,3.3700029648010834,0.0,2.75,0
64,2.2500029648010837,0.0,5.207,0
65,7.570002964801084,0.0,3.064,0
66,1.4000029648010834,0.0,4.105,0
67,4.810002964801083,0.0,4.038,0
68,2.6700029648010837,0.0,2.606,0
69,6.700002964801084,1.0,7.022,0
71,2.2300029648010833,1.0,2.065,0
73,3.8300029648010834,0.0,2.089,0
74,3.2600029648010835,0.0,3.838,0
76,7.650002964801083,0.0,1.89,0
77,6.250002964801084,0.0,2.523,0
78,5.020002964801083,0.0,1.124,0
79,4.540002964801083,0.0,2.857,0
80,4.320002964801084,0.0,4.723,0
81,2.1200029648010834,0.0,7.391,0
82,2.0000029648010837,1.0,5.382,1
83,5.610002964801083,0.0,5.735,0
84,5.920002964801084,0.0,7.539,0
85,3.2800029648010836,0.0,4.759,0
86,2.0500029648010836,0.0,1.574,1
88,4.1800029648010835,0.0,3.507,0
89,1.8000029648010836,1.0,2.756,1
90,2.3700029648010834,0.0,1.731,1
91,3.3000029648010836,0.0,1.319,1
