,RT1,R,RT_o,R_o
0,2.2821758313071268,0.0,10.381,1
1,2.132175831307127,1.0,5.896,0
2,9.822175831307128,1.0,4.548,0
3,2.272175831307127,0.0,3.531,0
4,4.022175831307127,1.0,4.014,0
5,2.432175831307127,1.0,2.547,1
6,3.522175831307127,0.0,2.699,0
7,3.152175831307127,0.0,2.098,0
8,5.762175831307127,0.0,4.364,0
9,2.392175831307127,0.0,2.631,0
10,1.7821758313071268,0.0,2.098,0
11,2.9521758313071267,1.0,5.198,0
12,5.982175831307127,0.0,9.73,0
13,9.552175831307128,0.0,2.764,0
14,2.362175831307127,0.0,4.28,0
15,7.252175831307127,0.0,3.481,0
16,9.542175831307127,0.0,3.214,0
17,4.0021758313071265,1.0,3.48,0
18,2.292175831307127,0.0,3.931,1
19,3.7521758313071265,1.0,2.098,1
20,11.912175831307128,1.0,2.281,0
21,4.892175831307127,0.0,4.047,1
22,2.272175831307127,0.0,5.031,0
23,3.012175831307127,0.0,2.047,0
24,5.392175831307127,1.0,11.281,0
25,3.312175831307127,1.0,6.681,1
26,2.9121758313071266,0.0,7.148,0
27,5.472175831307127,0.0,7.065,0
28,5.472175831307127,0.0,4.597,0
29,3.7421758313071267,1.0,6.248,0
30,12.922175831307127,0.0,2.88,0
31,9.102175831307127,0.0,2.497,0
32,16.182175831307127,1.0,1.714,0
33,4.092175831307127,0.0,3.481,0
34,1.492175831307127,0.0,5.681,1
35,3.3321758313071266,0.0,2.631,0
36,2.392175831307127,0.0,4.031,0
37,2.572175831307127,0.0,2.647,0
38,5.892175831307127,0.0,6.216,0
39,3.4521758313071267,1.0,5.516,1
40,4.642175831307127,0.0,3.599,0
41,4.382175831307127,0.0,4.733,1
42,4.052175831307127,1.0,3.882,1
43,4.492175831307127,0.0,6.067,0
44,7.232175831307127,1.0,5.065,0
45,9.932175831307127,0.0,3.23,0
46,8.062175831307126,0.0,3.08,0
47,16.182175831307127,0.0,4.698,0
48,5.212175831307127,0.0,3.847,0
49,3.052175831307127,0.0,3.965,0
