,RT1,R,RT_o,R_o
138,3.6003477334169256,0.0,4.941,0
139,5.330347733416925,1.0,3.873,0
142,4.610347733416925,0.0,1.623,0
143,1.8903477334169254,0.0,1.348,0
144,4.850347733416926,0.0,2.49,0
145,2.8503477334169256,0.0,1.628,0
146,2.5403477334169255,0.0,1.273,0
147,2.7703477334169255,0.0,3.44,0
148,6.380347733416926,0.0,5.457,0
149,3.1903477334169255,0.0,4.565,1
150,1.0603477334169253,0.0,2.557,0
151,3.4303477334169257,0.0,1.92,0
152,5.5203477334169255,0.0,2.623,0
153,1.6803477334169254,0.0,3.33,0
154,2.3803477334169254,0.0,6.49,1
155,3.3103477334169256,1.0,4.297,0
156,3.4603477334169255,0.0,7.64,0
157,3.3703477334169256,0.0,4.336,0
158,3.2203477334169257,0.0,3.05,0
159,3.0303477334169253,0.0,2.806,0
161,3.9503477334169257,1.0,2.139,0
162,3.1003477334169256,0.0,2.131,0
164,1.8203477334169256,0.0,3.673,0
165,2.6803477334169257,0.0,6.44,1
166,3.7503477334169255,1.0,4.67,0
167,1.7103477334169255,0.0,2.823,0
168,2.2603477334169253,0.0,3.148,1
169,4.340347733416925,0.0,4.523,1
170,1.0903477334169254,0.0,3.257,0
171,4.310347733416926,0.0,4.239,1
172,4.550347733416926,0.0,3.465,1
173,2.4803477334169255,0.0,4.655,0
174,6.910347733416925,0.0,1.873,0
175,3.6503477334169254,0.0,3.44,0
176,2.1803477334169252,0.0,0.801,0
178,2.2303477334169255,0.0,2.973,0
179,3.9703477334169257,0.0,4.069,1
180,3.7303477334169255,0.0,3.448,1
182,4.060347733416926,1.0,3.456,0
183,7.990347733416925,0.0,6.039,0
184,3.8003477334169253,0.0,3.456,0
185,4.420347733416925,0.0,5.057,0
186,1.1003477334169254,1.0,5.057,0
187,1.4603477334169255,1.0,4.323,0
188,3.5203477334169255,1.0,5.057,0
189,1.7303477334169255,0.0,7.239,0
190,1.5903477334169256,1.0,3.373,1
192,3.4303477334169257,0.0,2.75,0
193,5.9403477334169255,0.0,1.674,0
195,2.1903477334169255,1.0,2.606,0
196,3.5103477334169257,0.0,3.064,0
197,4.430347733416926,0.0,3.298,0
198,4.9803477334169255,1.0,4.59,0
199,5.700347733416925,1.0,6.073,0
200,4.300347733416925,0.0,4.59,0
201,7.030347733416925,0.0,3.457,1
202,1.2303477334169255,0.0,3.457,1
204,3.0903477334169254,0.0,3.457,1
205,1.6603477334169254,1.0,1.869,0
206,4.120347733416925,0.0,1.869,0
208,2.5603477334169256,0.0,6.607,0
209,0.7703477334169254,0.0,6.607,0
210,3.2903477334169255,0.0,6.607,0
211,6.400347733416925,0.0,6.607,0
212,3.0103477334169253,0.0,6.607,0
213,4.320347733416925,0.0,3.005,0
214,3.7703477334169255,0.0,1.903,0
215,1.4203477334169254,0.0,1.903,0
216,0.9503477334169255,1.0,3.273,1
217,1.0203477334169253,0.0,3.273,1
218,1.7903477334169255,0.0,3.273,1
219,3.9103477334169257,1.0,3.273,1
220,0.9703477334169255,0.0,4.372,0
221,2.9803477334169255,0.0,1.565,0
222,0.9403477334169255,0.0,2.79,0
223,2.4303477334169252,0.0,3.749,0
224,4.680347733416926,1.0,3.749,0
225,4.240347733416925,0.0,6.174,0
226,2.8403477334169254,0.0,4.297,0
227,4.580347733416925,1.0,6.49,1
228,3.7603477334169257,0.0,6.44,1
229,3.1803477334169257,0.0,4.67,0
231,1.4003477334169254,0.0,4.655,0
232,5.430347733416926,0.0,3.44,0
