,RT1,R,RT_o,R_o
0,2.023422055159863,0.0,3.04,1
1,2.033422055159863,0.0,1.473,0
2,1.4434220551598629,0.0,2.048,0
3,6.263422055159863,0.0,0.801,0
4,2.983422055159863,1.0,3.69,0
5,5.243422055159863,0.0,3.365,0
6,3.393422055159863,0.0,6.24,0
7,4.013422055159863,1.0,3.722,0
8,5.443422055159863,0.0,2.756,0
9,3.0734220551598628,0.0,3.482,0
10,3.263422055159863,0.0,3.264,0
11,3.513422055159863,0.0,2.974,0
12,5.673422055159863,0.0,1.84,0
13,2.2634220551598627,0.0,1.731,0
14,2.4734220551598627,0.0,2.707,0
16,5.263422055159863,0.0,2.732,0
17,2.683422055159863,0.0,5.265,1
18,3.163422055159863,0.0,6.888,1
19,2.1134220551598633,0.0,4.547,1
20,3.183422055159863,0.0,7.389,1
21,2.663422055159863,0.0,2.252,0
22,2.613422055159863,0.0,2.973,0
23,1.323422055159863,0.0,3.448,1
25,5.513422055159863,0.0,1.732,0
26,4.533422055159863,0.0,1.356,0
27,5.523422055159863,0.0,3.555,0
28,6.613422055159863,0.0,1.838,0
29,2.0534220551598628,0.0,2.598,0
30,5.223422055159863,0.0,5.39,0
31,1.333422055159863,0.0,4.163,0
32,5.723422055159863,0.0,3.874,0
33,1.9334220551598629,0.0,2.896,0
34,1.743422055159863,0.0,2.533,0
35,5.763422055159863,0.0,3.04,0
36,6.483422055159863,0.0,4.023,0
37,3.493422055159863,0.0,3.456,0
38,2.723422055159863,0.0,6.039,0
39,3.413422055159863,0.0,2.382,0
40,2.803422055159863,1.0,3.573,0
41,4.673422055159863,0.0,3.882,0
42,7.413422055159863,0.0,3.504,0
43,7.223422055159863,0.0,3.282,0
44,1.473422055159863,0.0,5.257,0
45,6.113422055159863,0.0,4.323,0
46,2.603422055159863,0.0,5.057,0
47,6.923422055159863,1.0,1.722,0
48,1.463422055159863,0.0,3.173,0
49,4.533422055159863,0.0,2.932,0
50,6.433422055159863,0.0,2.823,0
51,3.283422055159863,0.0,2.846,0
52,3.203422055159863,0.0,2.385,0
53,2.093422055159863,0.0,3.415,0
54,6.613422055159863,0.0,2.323,0
55,7.583422055159863,1.0,5.74,0
56,6.8534220551598635,0.0,5.023,0
58,2.683422055159863,0.0,3.115,0
59,3.973422055159863,0.0,3.373,1
60,2.323422055159863,0.0,7.239,0
61,1.3634220551598628,0.0,4.411,1
62,2.173422055159863,0.0,2.75,0
63,3.013422055159863,1.0,1.674,0
65,2.833422055159863,1.0,3.064,0
66,5.843422055159863,0.0,4.105,0
67,1.853422055159863,1.0,4.038,0
69,3.443422055159863,0.0,7.022,0
70,1.803422055159863,0.0,4.072,1
71,2.293422055159863,0.0,2.065,0
73,2.643422055159863,0.0,2.089,0
74,1.563422055159863,0.0,3.838,0
75,1.433422055159863,1.0,3.298,0
76,2.173422055159863,0.0,1.89,0
77,4.103422055159863,0.0,2.523,0
78,2.933422055159863,0.0,1.124,0
80,2.643422055159863,1.0,4.723,0
81,4.3934220551598635,0.0,7.391,0
82,2.463422055159863,0.0,5.382,1
84,4.513422055159863,0.0,7.539,0
85,5.643422055159863,1.0,4.759,0
86,1.773422055159863,0.0,1.574,1
87,2.813422055159863,0.0,1.547,1
88,1.573422055159863,1.0,3.507,0
89,2.8234220551598628,0.0,2.756,1
90,3.263422055159863,0.0,1.731,1
