RT1,R
7.612449673,0.0
2.142449673,0.0
6.032449673,0.0
5.582449673,0.0
12.352449672999999,0.0
10.262449672999999,0.0
4.952449673,0.0
5.782449673,0.0
5.632449673,0.0
4.012449673,0.0
2.982449673,0.0
5.362449673,0.0
2.762449673,0.0
3.052449673,1.0
5.432449673000001,0.0
6.342449673000001,0.0
1.912449673,0.0
5.042449673,1.0
11.832449673,0.0
3.232449673,1.0
5.7324496730000005,0.0
8.562449673,0.0
8.202449673,0.0
9.052449673,0.0
5.432449673000001,0.0
5.332449673,0.0
2.602449673,0.0
3.992449673,0.0
3.022449673,0.0
5.962449673,0.0
3.842449673,0.0
10.272449672999999,0.0
4.872449673,1.0
6.862449673,0.0
6.432449673000001,0.0
4.212449673,0.0
7.252449673,0.0
9.462449673,0.0
6.052449673000001,0.0
6.612449673,0.0
10.162449673,0.0
1.922449673,0.0
6.462449673,1.0
4.242449673,0.0
5.332449673,0.0
2.672449673,0.0
2.862449673,1.0
8.992449673,0.0
10.572449673,0.0
3.542449673,0.0
5.962449673,0.0
2.542449673,0.0
6.4024496730000005,0.0
3.922449673,0.0
4.272449673000001,0.0
5.972449673000001,0.0
11.912449673,0.0
7.892449673000001,1.0
6.472449673000001,1.0
6.042449673,0.0
6.512449673000001,0.0
3.1024496729999997,0.0
7.312449673000001,0.0
2.592449673,0.0
9.682449672999999,0.0
10.702449673,0.0
7.622449673,0.0
7.372449673,0.0
4.872449673,0.0
2.932449673,0.0
7.252449673,0.0
2.332449673,0.0
2.492449673,0.0
6.4024496730000005,0.0
7.292449673,0.0
2.632449673,1.0
4.382449673,0.0
3.662449673,0.0
5.702449673,0.0
3.8324496729999997,0.0
5.742449673,0.0
7.622449673,0.0
7.852449673000001,0.0
6.9424496730000005,0.0
4.172449673,0.0
4.182449673,1.0
11.132449673,0.0
5.062449673000001,0.0
6.502449673,0.0
6.602449673000001,0.0
12.832449673,0.0
4.672449673,0.0
9.012449672999999,0.0
8.752449673,0.0
4.992449673,0.0
