,RT1,R,RT_o,R_o
0,2.8222976665444532,0.0,10.381,1
1,11.652297666544452,0.0,5.896,0
2,2.1022976665444535,0.0,4.548,0
3,3.452297666544453,1.0,3.531,0
4,2.1022976665444535,0.0,4.014,0
5,2.962297666544454,0.0,2.547,1
6,2.3222976665444532,0.0,2.699,0
7,2.3422976665444537,0.0,2.098,0
8,2.9222976665444538,0.0,4.364,0
9,2.9322976665444536,0.0,2.631,0
10,2.6522976665444533,0.0,2.098,0
11,3.492297666544453,0.0,5.198,0
12,10.862297666544453,0.0,9.73,0
13,3.702297666544453,0.0,2.764,0
14,3.1122976665444533,0.0,4.28,0
15,9.032297666544453,1.0,3.481,0
16,3.1822976665444536,0.0,3.214,0
17,1.9722976665444536,0.0,3.48,0
18,5.1022976665444535,0.0,3.931,1
19,4.8122976665444535,0.0,2.098,1
20,3.3222976665444532,0.0,2.281,0
21,3.042297666544454,1.0,4.047,1
22,4.302297666544454,1.0,5.031,0
23,3.292297666544454,0.0,2.047,0
24,1.7922976665444534,0.0,11.281,0
25,4.482297666544453,0.0,6.681,1
26,1.9822976665444534,1.0,7.148,0
27,4.012297666544454,0.0,7.065,0
28,2.4522976665444536,0.0,4.597,0
29,16.132297666544453,0.0,6.248,0
30,9.472297666544453,0.0,2.88,0
31,2.9222976665444538,0.0,2.497,0
32,4.8522976665444535,0.0,1.714,0
33,7.582297666544454,0.0,3.481,0
34,3.8522976665444535,0.0,5.681,1
35,5.422297666544454,1.0,2.631,0
36,6.292297666544454,0.0,4.031,0
37,2.1322976665444537,1.0,2.647,0
38,7.962297666544454,0.0,6.216,0
39,2.3222976665444532,0.0,5.516,1
40,5.382297666544454,0.0,3.599,0
41,6.252297666544454,0.0,4.733,1
42,2.1222976665444535,0.0,3.882,1
43,7.982297666544454,0.0,6.067,0
44,2.3822976665444537,0.0,5.065,0
45,3.042297666544454,0.0,3.23,0
46,2.5622976665444535,0.0,3.08,0
47,7.162297666544454,1.0,4.698,0
48,8.672297666544454,0.0,3.847,0
49,6.052297666544454,0.0,3.965,0
50,4.282297666544453,0.0,4.131,0
51,4.032297666544453,1.0,10.848,1
52,4.402297666544453,0.0,3.68,1
53,4.932297666544454,0.0,5.231,0
54,4.402297666544453,1.0,7.932,0
55,3.4422976665444533,0.0,7.331,0
56,12.642297666544453,0.0,3.781,0
57,2.0022976665444534,0.0,4.847,0
58,2.6322976665444537,0.0,3.763,0
59,3.8922976665444535,0.0,12.398,0
60,2.8022976665444537,0.0,2.648,0
61,4.072297666544453,0.0,3.998,0
62,4.1022976665444535,1.0,3.247,0
63,9.372297666544453,1.0,3.614,0
64,3.452297666544453,0.0,1.413,0
65,2.8122976665444535,1.0,3.648,0
66,7.902297666544454,0.0,5.098,0
67,6.5622976665444535,0.0,5.648,0
68,4.482297666544453,0.0,5.248,1
69,1.8822976665444535,1.0,3.031,1
70,2.0922976665444537,0.0,1.565,1
71,3.7722976665444534,0.0,8.165,0
72,2.9122976665444535,0.0,2.532,0
73,5.0622976665444535,0.0,4.032,0
74,7.052297666544454,0.0,5.432,0
75,7.162297666544454,0.0,2.515,0
76,2.9222976665444538,1.0,3.149,0
77,6.052297666544454,0.0,5.064,0
78,6.302297666544454,0.0,9.881,0
79,5.582297666544454,0.0,3.148,0
80,6.332297666544454,0.0,3.064,1
81,4.242297666544453,0.0,5.131,0
82,9.752297666544454,0.0,3.814,0
83,7.792297666544454,0.0,2.897,0
84,2.6122976665444533,0.0,3.363,0
85,1.7122976665444534,0.0,4.464,0
86,2.9022976665444533,0.0,3.364,0
87,7.172297666544454,1.0,3.914,0
88,2.5922976665444537,0.0,3.214,0
89,7.322297666544454,0.0,3.131,0
90,4.682297666544454,1.0,2.164,0
91,6.212297666544454,0.0,4.83,0
92,4.462297666544454,0.0,2.58,0
93,2.1922976665444533,0.0,1.547,0
94,2.7822976665444537,1.0,2.448,0
95,8.132297666544453,0.0,5.981,0
96,4.122297666544454,0.0,12.648,1
97,3.952297666544453,0.0,7.582,0
98,2.9022976665444533,0.0,12.33,0
99,2.4222976665444538,0.0,6.446,1
100,7.172297666544454,1.0,2.615,0
101,7.192297666544454,0.0,2.532,0
102,2.2622976665444536,1.0,2.899,1
103,1.8922976665444535,0.0,2.182,0
104,2.6722976665444538,0.0,2.015,1
105,2.6922976665444533,0.0,8.015,1
106,2.8822976665444537,1.0,5.131,0
107,3.7622976665444536,0.0,4.347,1
108,5.382297666544454,0.0,1.597,1
109,4.862297666544453,1.0,3.498,1
110,4.032297666544453,0.0,2.997,1
111,4.862297666544453,1.0,7.514,0
112,1.8922976665444535,0.0,4.765,0
113,6.092297666544454,1.0,2.331,0
114,2.7622976665444536,0.0,3.265,0
115,3.2622976665444536,0.0,3.947,0
116,3.042297666544454,0.0,3.597,0
117,5.292297666544454,0.0,7.014,1
118,4.972297666544454,0.0,9.865,0
119,2.6522976665444533,0.0,7.346,0
120,4.212297666544454,0.0,8.797,1
121,4.152297666544453,1.0,5.947,1
122,9.172297666544454,0.0,3.348,1
123,6.802297666544454,0.0,7.931,0
124,2.3222976665444532,1.0,2.564,1
125,2.3722976665444535,0.0,2.964,0
126,1.9822976665444534,1.0,4.115,1
127,4.182297666544454,0.0,3.58,1
128,5.272297666544453,0.0,5.698,0
129,4.802297666544454,0.0,2.164,0
130,2.1122976665444533,0.0,2.897,0
131,8.242297666544454,0.0,3.765,0
132,2.6922976665444533,0.0,1.648,0
133,2.252297666544454,1.0,2.13,0
134,3.8922976665444535,0.0,11.931,0
135,2.9922976665444536,1.0,4.08,0
136,3.6422976665444535,1.0,5.514,0
137,8.592297666544454,0.0,2.598,1
138,2.212297666544454,1.0,2.548,1
139,6.052297666544454,0.0,2.98,1
140,10.432297666544454,1.0,7.498,0
141,6.262297666544454,0.0,4.831,0
142,10.782297666544453,1.0,3.565,0
143,16.132297666544453,0.0,3.581,0
144,2.6522976665444533,0.0,4.514,0
145,10.392297666544453,0.0,3.798,0
146,3.622297666544454,1.0,1.915,0
147,5.762297666544454,0.0,2.981,0
148,3.8822976665444537,1.0,4.581,0
149,4.772297666544453,0.0,2.365,0
150,5.772297666544453,0.0,2.814,0
151,7.862297666544454,0.0,1.931,0
