,RT1,R,RT_o,R_o
0,4.514665872319565,1.0,10.381,1
1,15.664665872319567,0.0,5.896,0
2,7.014665872319565,0.0,4.548,0
3,5.9046658723195655,0.0,3.531,0
4,2.9946658723195654,0.0,4.014,0
5,4.3246658723195655,0.0,2.547,1
6,6.714665872319565,0.0,2.699,0
7,5.114665872319565,0.0,2.098,0
8,4.374665872319565,0.0,4.364,0
9,6.334665872319565,0.0,2.631,0
10,13.994665872319565,0.0,2.098,0
11,5.594665872319565,0.0,5.198,0
12,2.8646658723195655,0.0,9.73,0
13,6.304665872319565,0.0,2.764,0
14,5.704665872319565,0.0,4.28,0
15,4.474665872319566,0.0,3.481,0
16,3.394665872319565,0.0,3.214,0
17,4.664665872319565,0.0,3.48,0
18,8.954665872319566,1.0,3.931,1
19,3.0746658723195655,1.0,2.098,1
20,3.274665872319565,0.0,2.281,0
21,7.034665872319565,0.0,4.047,1
22,2.6446658723195653,1.0,5.031,0
23,5.724665872319565,0.0,2.047,0
24,4.064665872319566,0.0,11.281,0
25,5.984665872319566,0.0,6.681,1
26,2.9946658723195654,0.0,7.148,0
27,2.904665872319565,0.0,7.065,0
28,6.044665872319565,1.0,4.597,0
29,3.984665872319565,0.0,6.248,0
30,6.134665872319565,0.0,2.88,0
31,4.484665872319566,0.0,2.497,0
32,3.2846658723195654,0.0,1.714,0
33,3.2846658723195654,0.0,3.481,0
34,9.184665872319565,0.0,5.681,1
35,13.254665872319567,1.0,2.631,0
36,10.884665872319566,1.0,4.031,0
37,7.814665872319566,0.0,2.647,0
38,2.794665872319565,1.0,6.216,0
39,6.3646658723195655,0.0,5.516,1
40,2.8646658723195655,0.0,3.599,0
41,3.9946658723195654,0.0,4.733,1
42,7.6146658723195655,0.0,3.882,1
43,9.234665872319566,1.0,6.067,0
44,4.644665872319566,0.0,5.065,0
45,13.564665872319566,0.0,3.23,0
46,3.144665872319565,0.0,3.08,0
47,2.844665872319565,1.0,4.698,0
48,10.144665872319564,1.0,3.847,0
49,6.6546658723195655,1.0,3.965,0
50,2.594665872319565,1.0,4.131,0
51,2.3746658723195653,0.0,10.848,1
52,3.144665872319565,0.0,3.68,1
53,4.014665872319565,0.0,5.231,0
54,4.584665872319565,1.0,7.932,0
55,2.344665872319565,0.0,7.331,0
56,9.254665872319565,1.0,3.781,0
57,4.244665872319565,0.0,4.847,0
58,6.744665872319565,0.0,3.763,0
59,6.164665872319565,1.0,12.398,0
60,4.114665872319565,1.0,2.648,0
61,5.254665872319565,0.0,3.998,0
62,6.684665872319565,0.0,3.247,0
63,4.144665872319566,1.0,3.614,0
64,15.594665872319567,0.0,1.413,0
65,4.634665872319565,1.0,3.648,0
66,3.3346658723195652,1.0,5.098,0
67,12.964665872319564,1.0,5.648,0
68,5.604665872319565,0.0,5.248,1
69,2.154665872319565,0.0,3.031,1
70,2.3946658723195653,0.0,1.565,1
71,2.574665872319565,0.0,8.165,0
72,7.004665872319565,0.0,2.532,0
73,4.244665872319565,0.0,4.032,0
74,6.624665872319565,0.0,5.432,0
75,3.3646658723195655,0.0,2.515,0
76,8.624665872319564,0.0,3.149,0
77,5.224665872319566,1.0,5.064,0
78,3.7046658723195653,0.0,9.881,0
79,6.564665872319566,0.0,3.148,0
80,3.764665872319565,1.0,3.064,1
81,7.814665872319566,0.0,5.131,0
82,3.684665872319565,1.0,3.814,0
83,3.194665872319565,0.0,2.897,0
84,8.084665872319565,0.0,3.363,0
85,4.1546658723195655,1.0,4.464,0
86,14.664665872319567,0.0,3.364,0
87,7.034665872319565,1.0,3.914,0
88,4.244665872319565,0.0,3.214,0
89,2.294665872319565,0.0,3.131,0
90,2.924665872319565,0.0,2.164,0
