,RT1,R,RT_o,R_o
0,2.367603184002627,1.0,3.04,1
2,4.297603184002627,0.0,2.048,0
3,1.8276031840026268,0.0,0.801,0
4,2.097603184002627,1.0,3.69,0
6,3.437603184002627,0.0,6.24,0
7,1.627603184002627,0.0,3.722,0
8,4.5276031840026265,0.0,2.756,0
9,1.967603184002627,0.0,3.482,0
10,2.457603184002627,0.0,3.264,0
11,4.077603184002627,0.0,2.974,0
12,1.5576031840026268,1.0,1.84,0
14,5.727603184002627,1.0,2.707,0
15,3.447603184002627,0.0,1.935,0
16,4.177603184002627,0.0,2.732,0
17,2.7876031840026267,0.0,5.265,1
18,2.2876031840026267,0.0,6.888,1
20,4.877603184002627,0.0,7.389,1
21,2.917603184002627,0.0,2.252,0
22,2.4976031840026267,1.0,2.973,0
23,4.897603184002627,0.0,3.448,1
24,6.207603184002626,0.0,4.069,1
26,6.497603184002626,1.0,1.356,0
27,2.437603184002627,0.0,3.555,0
28,3.307603184002627,0.0,1.838,0
30,3.777603184002627,0.0,5.39,0
31,2.257603184002627,1.0,4.163,0
32,4.547603184002627,0.0,3.874,0
33,3.987603184002627,0.0,2.896,0
34,3.397603184002627,1.0,2.533,0
35,3.5776031840026272,0.0,3.04,0
36,3.147603184002627,0.0,4.023,0
37,4.077603184002627,0.0,3.456,0
38,1.817603184002627,0.0,6.039,0
39,3.5976031840026272,0.0,2.382,0
40,6.437603184002627,0.0,3.573,0
41,1.627603184002627,0.0,3.882,0
42,6.2776031840026265,0.0,3.504,0
43,5.807603184002627,0.0,3.282,0
46,3.647603184002627,1.0,5.057,0
47,2.177603184002627,0.0,1.722,0
48,4.217603184002627,1.0,3.173,0
50,2.977603184002627,0.0,2.823,0
51,2.657603184002627,1.0,2.846,0
52,7.207603184002627,1.0,2.385,0
53,3.537603184002627,0.0,3.415,0
54,3.517603184002627,0.0,2.323,0
55,5.107603184002627,0.0,5.74,0
56,4.617603184002627,0.0,5.023,0
57,2.147603184002627,0.0,1.853,0
58,7.757603184002627,0.0,3.115,0
59,2.127603184002627,0.0,3.373,1
60,2.527603184002627,0.0,7.239,0
61,5.447603184002626,0.0,4.411,1
63,1.527603184002627,0.0,1.674,0
64,1.747603184002627,0.0,5.207,0
66,3.037603184002627,0.0,4.105,0
67,2.467603184002627,0.0,4.038,0
68,4.0676031840026265,0.0,2.606,0
69,1.6876031840026269,1.0,7.022,0
70,2.137603184002627,0.0,4.072,1
71,2.447603184002627,0.0,2.065,0
72,5.397603184002627,1.0,5.431,0
73,6.397603184002627,1.0,2.089,0
74,3.177603184002627,1.0,3.838,0
75,2.387603184002627,1.0,3.298,0
77,4.597603184002627,0.0,2.523,0
78,1.5976031840026268,0.0,1.124,0
79,5.807603184002627,0.0,2.857,0
80,2.857603184002627,0.0,4.723,0
81,4.957603184002626,0.0,7.391,0
82,2.257603184002627,0.0,5.382,1
83,1.747603184002627,0.0,5.735,0
84,4.077603184002627,1.0,7.539,0
85,1.317603184002627,0.0,4.759,0
86,2.207603184002627,1.0,1.574,1
87,5.377603184002627,1.0,1.547,1
88,7.477603184002627,0.0,3.507,0
89,1.3976031840026268,0.0,2.756,1
90,2.607603184002627,0.0,1.731,1
93,4.927603184002627,1.0,4.33,1
94,1.767603184002627,1.0,4.358,1
95,2.217603184002627,0.0,4.022,1
96,2.137603184002627,0.0,4.813,1
100,4.387603184002627,0.0,5.065,0
101,7.897603184002627,0.0,3.832,0
102,1.9976031840026267,1.0,3.457,1
103,1.647603184002627,1.0,3.833,0
104,2.5176031840026267,0.0,1.923,0
105,3.227603184002627,0.0,1.869,0
106,7.447603184002626,0.0,6.607,0
107,5.4876031840026265,0.0,4.53,1
108,1.8476031840026268,0.0,1.903,0
109,3.837603184002627,0.0,3.005,0
110,5.127603184002627,0.0,3.282,0
111,4.807603184002627,0.0,4.491,0
112,4.7376031840026265,1.0,1.556,0
114,2.647603184002627,0.0,3.872,0
115,2.3076031840026268,0.0,3.249,0
116,2.437603184002627,0.0,3.407,1
117,5.827603184002626,0.0,3.273,1
118,3.727603184002627,0.0,1.565,0
119,7.917603184002627,0.0,5.039,0
120,3.727603184002627,0.0,2.496,0
121,3.167603184002627,0.0,4.372,0
122,3.187603184002627,1.0,6.403,0
123,2.657603184002627,1.0,3.632,0
124,3.407603184002627,1.0,2.057,1
125,4.797603184002627,0.0,2.516,1
126,2.947603184002627,0.0,1.822,1
127,2.467603184002627,0.0,2.19,1
129,3.737603184002627,0.0,2.79,0
130,2.127603184002627,1.0,3.998,0
131,6.427603184002627,0.0,3.707,0
132,5.937603184002627,0.0,4.386,1
134,1.9776031840026267,0.0,3.749,0
135,2.777603184002627,0.0,4.149,0
136,3.297603184002627,0.0,4.914,1
137,4.257603184002627,1.0,4.406,1
138,3.3476031840026272,1.0,4.941,0
139,5.7376031840026265,0.0,3.873,0
140,1.897603184002627,0.0,5.807,0
141,3.487603184002627,0.0,4.032,1
142,1.727603184002627,0.0,1.623,0
143,2.8476031840026272,0.0,1.348,0
144,1.6976031840026269,1.0,2.49,0
145,2.4976031840026267,0.0,1.628,0
146,3.467603184002627,0.0,1.273,0
148,5.117603184002626,1.0,5.457,0
149,2.387603184002627,1.0,4.565,1
150,3.647603184002627,0.0,2.557,0
151,5.887603184002627,0.0,1.92,0
152,1.6976031840026269,0.0,2.623,0
153,3.927603184002627,1.0,3.33,0
155,3.627603184002627,1.0,4.297,0
157,4.437603184002627,0.0,4.336,0
158,3.977603184002627,1.0,3.05,0
159,6.107603184002627,1.0,2.806,0
160,2.527603184002627,0.0,2.239,0
161,7.647603184002627,1.0,2.139,0
162,1.6376031840026268,0.0,2.131,0
163,1.777603184002627,0.0,0.654,0
164,1.1076031840026268,0.0,3.673,0
165,1.487603184002627,0.0,6.44,1
166,2.297603184002627,0.0,4.67,0
167,1.817603184002627,0.0,2.823,0
168,2.407603184002627,0.0,3.148,1
169,5.077603184002626,0.0,4.523,1
170,6.447603184002626,0.0,3.257,0
171,6.117603184002626,0.0,4.239,1
172,3.917603184002627,1.0,3.465,1
174,2.257603184002627,0.0,1.873,0
175,4.827603184002626,0.0,3.44,0
176,4.387603184002627,1.0,3.04,1
177,4.967603184002627,0.0,0.801,0
178,4.037603184002627,0.0,4.069,1
180,4.107603184002627,0.0,2.973,0
181,7.577603184002626,0.0,3.555,0
182,3.027603184002627,1.0,4.023,0
183,2.857603184002627,0.0,3.456,0
184,1.837603184002627,0.0,4.023,0
185,6.917603184002627,0.0,5.057,0
186,3.027603184002627,0.0,4.323,0
187,4.207603184002627,0.0,4.323,0
188,6.187603184002627,0.0,5.057,0
189,3.297603184002627,0.0,3.373,1
190,1.6676031840026269,1.0,4.411,1
191,4.217603184002627,1.0,7.239,0
193,3.277603184002627,1.0,5.207,0
195,2.947603184002627,1.0,4.105,0
196,3.307603184002627,1.0,4.038,0
197,4.847603184002627,0.0,1.89,0
198,4.217603184002627,0.0,5.065,0
199,1.717603184002627,0.0,4.59,0
200,3.027603184002627,0.0,5.065,0
201,4.007603184002627,0.0,3.457,1
202,4.807603184002627,1.0,3.457,1
203,6.207603184002626,1.0,3.457,1
204,2.427603184002627,0.0,3.832,0
205,2.777603184002627,0.0,1.923,0
206,5.257603184002627,0.0,1.923,0
207,5.357603184002627,0.0,1.869,0
208,5.377603184002627,0.0,6.607,0
209,2.707603184002627,1.0,6.607,0
210,5.997603184002626,0.0,6.607,0
211,5.007603184002627,0.0,6.607,0
212,5.167603184002627,1.0,6.607,0
213,6.897603184002627,0.0,4.53,1
214,3.087603184002627,0.0,3.005,0
215,2.117603184002627,0.0,4.53,1
216,4.587603184002627,0.0,3.407,1
217,3.007603184002627,0.0,3.407,1
218,1.8476031840026268,0.0,3.407,1
219,1.207603184002627,0.0,3.273,1
220,5.977603184002627,0.0,1.565,0
221,2.387603184002627,0.0,5.039,0
222,3.687603184002627,1.0,3.94,1
224,2.237603184002627,0.0,3.749,0
225,3.217603184002627,1.0,3.749,0
226,5.717603184002627,0.0,4.336,0
227,4.0276031840026265,0.0,7.64,0
228,2.697603184002627,0.0,4.67,0
229,1.6976031840026269,0.0,3.673,0
230,2.957603184002627,0.0,3.673,0
231,2.407603184002627,0.0,4.655,0
232,1.777603184002627,1.0,1.873,0
233,3.237603184002627,0.0,1.873,0
