RT,R
1.886639736439007,0.0
4.036639736439007,0.0
4.706639736439008,1.0
4.536639736439007,1.0
4.206639736439008,0.0
6.496639736439008,0.0
7.8366397364390075,0.0
9.596639736439007,1.0
1.776639736439007,0.0
5.966639736439007,0.0
1.856639736439007,0.0
1.5166397364390072,0.0
4.066639736439007,0.0
3.806639736439007,0.0
5.6266397364390075,0.0
11.406639736439006,1.0
2.446639736439007,0.0
9.366639736439007,0.0
7.346639736439007,0.0
2.326639736439007,0.0
2.3466397364390073,1.0
2.5966397364390073,1.0
6.796639736439007,0.0
5.556639736439007,0.0
1.7866397364390072,0.0
3.7866397364390068,0.0
5.3766397364390075,0.0
5.816639736439007,0.0
2.1366397364390073,0.0
3.7466397364390067,0.0
5.8366397364390075,0.0
2.066639736439007,0.0
4.176639736439007,0.0
6.966639736439007,1.0
4.696639736439007,1.0
2.546639736439007,1.0
13.046639736439007,0.0
4.866639736439007,0.0
2.726639736439007,1.0
9.776639736439007,1.0
5.856639736439007,0.0
12.486639736439006,0.0
4.396639736439007,0.0
4.826639736439007,1.0
2.486639736439007,0.0
4.256639736439007,0.0
6.486639736439008,1.0
2.146639736439007,0.0
3.976639736439007,0.0
3.026639736439007,0.0
5.656639736439008,1.0
5.856639736439007,0.0
5.976639736439007,0.0
2.1366397364390073,0.0
11.756639736439007,0.0
5.786639736439008,0.0
5.066639736439007,0.0
1.9666397364390071,1.0
6.656639736439008,1.0
7.706639736439008,0.0
7.646639736439007,0.0
3.236639736439007,1.0
2.776639736439007,0.0
9.296639736439007,0.0
5.3766397364390075,1.0
4.726639736439007,0.0
3.4166397364390075,0.0
10.416639736439006,1.0
3.866639736439007,0.0
3.406639736439007,0.0
4.3766397364390075,0.0
5.156639736439008,0.0
2.746639736439007,0.0
4.346639736439007,1.0
4.936639736439007,1.0
7.256639736439007,1.0
5.736639736439008,0.0
3.2566397364390074,0.0
4.276639736439007,0.0
10.476639736439006,0.0
4.016639736439007,0.0
7.5866397364390075,1.0
3.4166397364390075,0.0
1.9766397364390071,0.0
4.236639736439007,0.0
3.486639736439007,1.0
2.366639736439007,1.0
3.106639736439007,0.0
2.896639736439007,0.0
2.546639736439007,1.0
1.916639736439007,0.0
4.306639736439007,0.0
8.746639736439008,1.0
5.776639736439007,0.0
4.146639736439007,0.0
5.826639736439008,1.0
5.546639736439007,0.0
2.536639736439007,0.0
5.176639736439007,0.0
2.4266397364390073,1.0
3.306639736439007,1.0
8.106639736439007,0.0
3.5966397364390073,1.0
2.046639736439007,0.0
4.046639736439007,1.0
4.906639736439007,0.0
5.306639736439007,0.0
14.466639736439006,1.0
