,RT1,R,RT_o,R_o
0,2.233211781559358,0.0,3.04,1
1,5.933211781559358,0.0,1.473,0
2,3.6632117815593577,0.0,2.048,0
3,3.2432117815593577,0.0,0.801,0
4,3.7432117815593577,0.0,3.69,0
5,3.0132117815593578,0.0,3.365,0
6,1.4932117815593577,0.0,6.24,0
7,3.253211781559358,0.0,3.722,0
9,1.1532117815593579,0.0,3.482,0
11,0.9532117815593579,0.0,2.974,0
12,5.283211781559358,1.0,1.84,0
13,4.513211781559358,0.0,1.731,0
14,0.983211781559358,0.0,2.707,0
15,3.543211781559358,0.0,1.935,0
16,2.393211781559358,1.0,2.732,0
18,3.803211781559358,0.0,6.888,1
19,3.043211781559358,0.0,4.547,1
20,3.7632117815593578,1.0,7.389,1
22,6.573211781559358,0.0,2.973,0
24,3.783211781559358,1.0,4.069,1
26,2.403211781559358,1.0,1.356,0
27,1.833211781559358,0.0,3.555,0
28,2.883211781559358,0.0,1.838,0
29,1.0332117815593578,1.0,2.598,0
30,5.073211781559358,0.0,5.39,0
31,5.1932117815593575,0.0,4.163,0
32,1.563211781559358,0.0,3.874,0
33,3.3932117815593577,0.0,2.896,0
34,3.2632117815593578,0.0,2.533,0
36,7.153211781559358,1.0,4.023,0
37,5.403211781559357,1.0,3.456,0
38,1.2632117815593578,0.0,6.039,0
39,1.583211781559358,1.0,2.382,0
41,5.333211781559358,1.0,3.882,0
43,4.163211781559358,1.0,3.282,0
44,5.513211781559358,1.0,5.257,0
45,2.6432117815593577,0.0,4.323,0
46,3.7632117815593578,1.0,5.057,0
47,1.753211781559358,0.0,1.722,0
48,6.973211781559358,0.0,3.173,0
49,6.2332117815593575,0.0,2.932,0
50,3.3532117815593576,0.0,2.823,0
51,2.033211781559358,0.0,2.846,0
52,6.903211781559358,0.0,2.385,0
53,2.693211781559358,0.0,3.415,0
54,3.863211781559358,1.0,2.323,0
55,5.723211781559358,0.0,5.74,0
57,1.483211781559358,0.0,1.853,0
58,4.283211781559358,0.0,3.115,0
59,3.133211781559358,0.0,3.373,1
61,2.413211781559358,1.0,4.411,1
62,2.753211781559358,0.0,2.75,0
63,3.573211781559358,0.0,1.674,0
64,1.7832117815593578,0.0,5.207,0
65,6.533211781559358,0.0,3.064,0
66,7.373211781559358,0.0,4.105,0
70,5.413211781559358,1.0,4.072,1
71,6.063211781559358,0.0,2.065,0
72,4.333211781559358,0.0,5.431,0
73,1.3632117815593578,0.0,2.089,0
75,7.143211781559358,0.0,3.298,0
76,2.4732117815593577,0.0,1.89,0
77,2.173211781559358,0.0,2.523,0
78,3.2432117815593577,0.0,1.124,0
79,5.613211781559358,1.0,2.857,0
80,5.7732117815593575,0.0,4.723,0
81,2.7632117815593578,0.0,7.391,0
82,2.283211781559358,0.0,5.382,1
83,7.473211781559358,0.0,5.735,0
84,3.253211781559358,0.0,7.539,0
85,3.693211781559358,0.0,4.759,0
87,2.713211781559358,0.0,1.547,1
88,3.4932117815593577,1.0,3.507,0
89,1.413211781559358,0.0,2.756,1
90,1.2632117815593578,0.0,1.731,1
91,2.163211781559358,0.0,1.319,1
92,3.773211781559358,0.0,7.255,1
93,4.723211781559358,0.0,4.33,1
94,5.153211781559357,0.0,4.358,1
95,2.7432117815593577,0.0,4.022,1
96,3.633211781559358,0.0,4.813,1
97,2.8932117815593577,0.0,7.055,1
98,5.083211781559358,0.0,6.073,0
99,2.273211781559358,0.0,4.59,0
100,3.503211781559358,0.0,5.065,0
101,2.253211781559358,0.0,3.832,0
102,2.313211781559358,0.0,3.457,1
103,2.003211781559358,0.0,3.833,0
104,5.083211781559358,1.0,1.923,0
106,6.373211781559358,1.0,6.607,0
107,1.9332117815593577,0.0,4.53,1
109,0.8932117815593579,0.0,3.005,0
110,3.613211781559358,0.0,3.282,0
111,2.113211781559358,0.0,4.491,0
112,2.8332117815593576,0.0,1.556,0
113,1.213211781559358,0.0,3.102,0
114,6.263211781559358,1.0,3.872,0
115,6.753211781559358,0.0,3.249,0
116,1.7832117815593578,0.0,3.407,1
117,2.523211781559358,1.0,3.273,1
118,5.093211781559358,0.0,1.565,0
120,6.053211781559358,0.0,2.496,0
122,4.423211781559358,0.0,6.403,0
123,3.273211781559358,0.0,3.632,0
124,4.623211781559358,1.0,2.057,1
125,1.313211781559358,0.0,2.516,1
126,4.153211781559358,0.0,1.822,1
127,1.3532117815593578,0.0,2.19,1
128,5.843211781559358,0.0,3.94,1
129,4.283211781559358,0.0,2.79,0
130,2.093211781559358,0.0,3.998,0
131,6.2732117815593575,0.0,3.707,0
132,4.283211781559358,1.0,4.386,1
133,2.363211781559358,0.0,6.174,0
134,1.463211781559358,1.0,3.749,0
135,1.083211781559358,1.0,4.149,0
136,4.413211781559358,1.0,4.914,1
137,2.483211781559358,0.0,4.406,1
138,3.9332117815593577,1.0,4.941,0
139,2.373211781559358,1.0,3.873,0
140,3.773211781559358,0.0,5.807,0
141,3.173211781559358,1.0,4.032,1
142,1.183211781559358,0.0,1.623,0
143,1.793211781559358,1.0,1.348,0
144,7.623211781559358,0.0,2.49,0
146,2.733211781559358,1.0,1.273,0
147,3.9132117815593577,0.0,3.44,0
148,2.503211781559358,1.0,5.457,0
149,1.3932117815593579,0.0,4.565,1
150,5.933211781559358,0.0,2.557,0
151,3.2232117815593577,0.0,1.92,0
152,2.793211781559358,1.0,2.623,0
154,3.2632117815593578,0.0,6.49,1
156,2.143211781559358,1.0,7.64,0
157,2.7032117815593577,1.0,4.336,0
158,3.1832117815593577,0.0,3.05,0
159,1.8432117815593578,0.0,2.806,0
160,2.803211781559358,0.0,2.239,0
161,3.133211781559358,0.0,2.139,0
163,4.793211781559358,0.0,0.654,0
164,7.673211781559358,0.0,3.673,0
165,3.563211781559358,1.0,6.44,1
166,7.6932117815593575,0.0,4.67,0
167,1.2632117815593578,1.0,2.823,0
168,2.8932117815593577,0.0,3.148,1
170,4.353211781559358,1.0,3.257,0
171,2.6632117815593577,0.0,4.239,1
172,1.483211781559358,0.0,3.465,1
173,5.2332117815593575,1.0,4.655,0
174,1.183211781559358,0.0,1.873,0
175,6.243211781559358,0.0,3.44,0
176,3.5132117815593578,1.0,1.473,0
178,5.073211781559358,0.0,2.973,0
179,2.143211781559358,0.0,3.448,1
181,0.8332117815593578,0.0,3.555,0
182,3.843211781559358,0.0,6.039,0
185,2.483211781559358,0.0,5.057,0
187,2.7232117815593577,0.0,5.057,0
188,7.303211781559358,0.0,5.057,0
189,2.6632117815593577,0.0,7.239,0
190,2.9732117815593577,1.0,4.411,1
191,7.133211781559358,1.0,3.373,1
194,7.173211781559358,1.0,1.674,0
195,1.753211781559358,0.0,3.064,0
196,0.9432117815593579,0.0,2.606,0
197,4.483211781559358,0.0,2.857,0
198,3.3532117815593576,0.0,5.065,0
199,4.383211781559358,1.0,5.065,0
200,2.8732117815593576,0.0,5.065,0
202,3.2232117815593577,0.0,3.457,1
203,2.043211781559358,0.0,3.457,1
204,1.1432117815593579,1.0,3.832,0
205,2.6432117815593577,1.0,1.923,0
206,2.9132117815593577,0.0,1.869,0
208,1.3232117815593578,0.0,6.607,0
209,1.1232117815593579,1.0,6.607,0
210,5.1932117815593575,0.0,6.607,0
211,1.3832117815593579,1.0,6.607,0
212,4.573211781559358,1.0,6.607,0
213,2.163211781559358,0.0,1.903,0
214,2.673211781559358,0.0,4.53,1
215,7.083211781559358,0.0,4.53,1
216,1.4732117815593577,0.0,3.273,1
217,1.3732117815593579,0.0,3.273,1
218,4.343211781559358,0.0,3.273,1
219,3.133211781559358,0.0,3.273,1
220,1.5332117815593578,0.0,1.565,0
221,1.983211781559358,1.0,4.372,0
222,5.0232117815593575,1.0,3.94,1
224,1.253211781559358,1.0,6.174,0
225,6.613211781559358,0.0,6.174,0
226,2.253211781559358,0.0,4.336,0
227,4.793211781559358,0.0,4.336,0
228,1.943211781559358,0.0,4.67,0
229,2.033211781559358,1.0,4.67,0
230,1.5732117815593578,0.0,6.44,1
231,3.063211781559358,0.0,4.655,0
232,2.463211781559358,0.0,1.873,0
233,3.343211781559358,0.0,3.44,0
