,RT1,R,RT_o,R_o
0,4.822381939639683,0.0,10.381,1
1,2.4323819396396837,0.0,5.896,0
2,4.292381939639684,0.0,4.548,0
3,4.222381939639684,0.0,3.531,0
4,4.972381939639684,0.0,4.014,0
5,3.3623819396396835,0.0,2.547,1
6,8.452381939639684,0.0,2.699,0
7,3.2323819396396836,0.0,2.098,0
8,4.102381939639684,1.0,4.364,0
9,3.4823819396396836,0.0,2.631,0
10,4.032381939639683,0.0,2.098,0
11,2.842381939639684,0.0,5.198,0
12,6.332381939639684,0.0,9.73,0
13,16.132381939639682,0.0,2.764,0
14,4.312381939639684,0.0,4.28,0
15,7.722381939639684,0.0,3.481,0
16,9.802381939639684,1.0,3.214,0
17,12.092381939639685,0.0,3.48,0
18,3.2423819396396834,0.0,3.931,1
19,1.6423819396396837,0.0,2.098,1
20,4.582381939639684,0.0,2.281,0
21,2.4423819396396835,1.0,4.047,1
22,4.052381939639684,0.0,5.031,0
23,4.622381939639684,1.0,2.047,0
24,1.8323819396396837,1.0,11.281,0
25,2.4023819396396835,0.0,6.681,1
26,1.7823819396396838,0.0,7.148,0
27,4.412381939639684,0.0,7.065,0
28,2.5223819396396836,1.0,4.597,0
29,2.762381939639684,1.0,6.248,0
30,2.1423819396396837,0.0,2.88,0
31,2.742381939639684,1.0,2.497,0
32,7.332381939639684,0.0,1.714,0
33,3.3123819396396836,0.0,3.481,0
34,2.0223819396396836,0.0,5.681,1
35,8.962381939639684,0.0,2.631,0
36,3.2023819396396833,0.0,4.031,0
37,12.332381939639685,1.0,2.647,0
38,6.822381939639684,1.0,6.216,0
39,3.9323819396396837,1.0,5.516,1
40,6.772381939639684,0.0,3.599,0
41,2.6523819396396835,0.0,4.733,1
42,8.312381939639684,1.0,3.882,1
43,7.2323819396396845,0.0,6.067,0
44,3.512381939639684,0.0,5.065,0
45,3.872381939639684,0.0,3.23,0
46,5.432381939639684,0.0,3.08,0
47,4.062381939639684,0.0,4.698,0
48,3.462381939639684,0.0,3.847,0
49,4.042381939639684,0.0,3.965,0
50,6.502381939639684,0.0,4.131,0
51,2.7023819396396838,0.0,10.848,1
52,2.1823819396396837,0.0,3.68,1
53,6.622381939639684,1.0,5.231,0
54,16.132381939639682,0.0,7.932,0
55,4.742381939639683,0.0,7.331,0
56,3.222381939639684,1.0,3.781,0
57,14.842381939639685,0.0,4.847,0
58,3.7023819396396833,1.0,3.763,0
59,3.7823819396396834,1.0,12.398,0
60,4.082381939639684,0.0,2.648,0
61,5.472381939639684,0.0,3.998,0
62,3.552381939639684,0.0,3.247,0
63,2.5723819396396834,0.0,3.614,0
64,2.132381939639684,0.0,1.413,0
65,2.4823819396396836,0.0,3.648,0
66,7.322381939639684,0.0,5.098,0
67,13.742381939639683,1.0,5.648,0
68,3.7423819396396834,0.0,5.248,1
69,3.542381939639684,0.0,3.031,1
70,1.8623819396396837,0.0,1.565,1
71,7.362381939639684,0.0,8.165,0
72,2.2923819396396836,0.0,2.532,0
73,4.682381939639684,0.0,4.032,0
74,6.9823819396396845,0.0,5.432,0
75,5.692381939639684,1.0,2.515,0
76,5.272381939639684,0.0,3.149,0
77,9.882381939639684,1.0,5.064,0
78,3.262381939639684,0.0,9.881,0
79,3.5223819396396836,0.0,3.148,0
80,3.132381939639684,0.0,3.064,1
81,2.6223819396396837,0.0,5.131,0
82,4.492381939639683,0.0,3.814,0
83,3.8223819396396834,0.0,2.897,0
84,4.892381939639684,0.0,3.363,0
85,3.9323819396396837,0.0,4.464,0
86,3.0223819396396836,0.0,3.364,0
87,2.1523819396396835,0.0,3.914,0
88,16.132381939639682,0.0,3.214,0
89,9.172381939639685,0.0,3.131,0
90,2.0223819396396836,0.0,2.164,0
91,3.212381939639684,0.0,4.83,0
92,8.932381939639683,0.0,2.58,0
93,3.212381939639684,0.0,1.547,0
94,4.752381939639684,0.0,2.448,0
95,9.472381939639684,0.0,5.981,0
96,4.252381939639684,0.0,12.648,1
97,6.712381939639684,0.0,7.582,0
98,3.7023819396396833,0.0,12.33,0
99,2.262381939639684,0.0,6.446,1
100,3.162381939639684,0.0,2.615,0
101,10.922381939639685,0.0,2.532,0
102,6.472381939639684,0.0,2.899,1
103,16.132381939639682,0.0,2.182,0
104,6.842381939639684,0.0,2.015,1
105,5.952381939639684,0.0,8.015,1
106,1.4523819396396838,0.0,5.131,0
107,3.912381939639684,0.0,4.347,1
108,4.122381939639684,0.0,1.597,1
109,3.9823819396396836,0.0,3.498,1
110,7.212381939639684,0.0,2.997,1
111,5.262381939639684,0.0,7.514,0
112,15.822381939639683,0.0,4.765,0
113,9.992381939639683,1.0,2.331,0
114,3.672381939639684,0.0,3.265,0
115,7.452381939639684,0.0,3.947,0
116,2.7323819396396836,0.0,3.597,0
117,3.0723819396396834,0.0,7.014,1
118,8.002381939639683,1.0,9.865,0
119,5.782381939639684,0.0,7.346,0
120,4.782381939639683,1.0,8.797,1
121,3.512381939639684,0.0,5.947,1
122,3.632381939639684,1.0,3.348,1
123,2.8923819396396837,0.0,7.931,0
124,8.692381939639684,0.0,2.564,1
125,1.9323819396396837,1.0,2.964,0
126,2.3623819396396835,0.0,4.115,1
127,14.462381939639684,0.0,3.58,1
128,2.3323819396396837,0.0,5.698,0
129,2.0223819396396836,0.0,2.164,0
130,2.4423819396396835,1.0,2.897,0
131,7.572381939639684,0.0,3.765,0
132,9.332381939639683,1.0,1.648,0
133,3.972381939639684,0.0,2.13,0
134,4.012381939639684,1.0,11.931,0
135,7.072381939639684,0.0,4.08,0
136,16.132381939639682,1.0,5.514,0
137,2.9523819396396838,1.0,2.598,1
138,6.682381939639684,1.0,2.548,1
139,3.882381939639684,1.0,2.98,1
140,1.9723819396396838,1.0,7.498,0
141,3.252381939639684,0.0,4.831,0
142,9.802381939639684,0.0,3.565,0
143,2.212381939639684,0.0,3.581,0
144,1.9523819396396838,1.0,4.514,0
145,3.372381939639684,0.0,3.798,0
146,2.6823819396396837,0.0,1.915,0
147,4.852381939639684,0.0,2.981,0
148,1.5723819396396836,1.0,4.581,0
149,5.802381939639684,0.0,2.365,0
150,1.7023819396396838,1.0,2.814,0
151,2.072381939639684,1.0,1.931,0
152,3.4823819396396836,0.0,3.947,0
153,6.162381939639684,0.0,3.745,0
