,RT1,R,RT_o,R_o
0,2.0929950938556012,0.0,10.381,1
1,4.052995093855602,0.0,5.896,0
2,2.992995093855601,0.0,4.548,0
3,3.912995093855601,0.0,3.531,0
4,3.3129950938556014,0.0,4.014,0
5,4.132995093855602,0.0,2.547,1
6,5.402995093855601,0.0,2.699,0
7,3.6829950938556015,0.0,2.098,0
8,5.322995093855601,0.0,4.364,0
9,3.122995093855601,1.0,2.631,0
10,10.262995093855602,0.0,2.098,0
11,4.472995093855602,0.0,5.198,0
12,5.972995093855602,0.0,9.73,0
13,3.9029950938556013,0.0,2.764,0
14,2.542995093855601,1.0,4.28,0
15,1.5929950938556012,0.0,3.481,0
16,2.9729950938556016,0.0,3.214,0
17,6.1829950938556015,0.0,3.48,0
18,8.572995093855601,0.0,3.931,1
19,2.6329950938556013,0.0,2.098,1
20,3.7329950938556014,0.0,2.281,0
21,4.772995093855601,1.0,4.047,1
22,5.6429950938556015,0.0,5.031,0
23,10.012995093855602,0.0,2.047,0
24,2.162995093855601,1.0,11.281,0
25,2.792995093855601,0.0,6.681,1
26,2.8829950938556013,1.0,7.148,0
27,4.472995093855602,0.0,7.065,0
28,2.952995093855601,1.0,4.597,0
29,5.082995093855601,0.0,6.248,0
30,4.692995093855601,1.0,2.88,0
31,3.0629950938556014,1.0,2.497,0
32,5.742995093855601,0.0,1.714,0
33,5.002995093855601,0.0,3.481,0
34,3.532995093855601,0.0,5.681,1
35,4.652995093855601,1.0,2.631,0
36,3.322995093855601,0.0,4.031,0
37,5.332995093855601,0.0,2.647,0
38,5.372995093855601,0.0,6.216,0
39,4.912995093855601,0.0,5.516,1
40,7.882995093855601,0.0,3.599,0
41,3.6429950938556015,1.0,4.733,1
42,9.492995093855603,0.0,3.882,1
43,16.1229950938556,0.0,6.067,0
44,7.022995093855601,0.0,5.065,0
45,2.6329950938556013,0.0,3.23,0
46,8.942995093855602,0.0,3.08,0
47,2.8129950938556014,0.0,4.698,0
48,3.0029950938556014,0.0,3.847,0
49,3.4729950938556016,1.0,3.965,0
50,1.9329950938556013,1.0,4.131,0
51,7.412995093855601,0.0,10.848,1
52,3.1929950938556013,0.0,3.68,1
